,pca_variance_class
0,0.7252891156502953
1,0.5472344228741194
2,0.5319628070772902
3,0.5762096757202254
4,0.6473925874552402
5,0.4692255730078001
6,0.6291756133677688
7,0.5622035492618114
8,0.45454755982601946
9,0.5180287155280727
