,number_pca_components_class
0,7
1,10
2,10
3,10
4,10
5,10
6,10
7,10
8,9
9,10
10,10
11,10
12,10
13,6
14,8
15,9
16,10
17,9
18,9
19,9
20,9
21,9
22,8
23,6
24,9
25,9
26,10
27,10
28,10
29,9
30,10
31,9
32,10
33,10
34,10
35,10
36,9
37,9
38,9
39,9
40,10
41,10
42,9
43,9
44,9
45,7
46,9
47,10
48,10
49,10
50,10
51,10
52,10
53,10
54,10
55,10
56,10
57,10
58,10
59,10
60,9
61,10
62,9
63,9
64,10
65,9
66,9
67,10
68,9
69,9
70,9
71,8
72,9
73,9
74,9
75,10
76,10
77,9
78,10
79,10
80,9
81,9
82,9
83,8
84,9
85,9
86,9
87,10
88,9
89,10
90,9
91,10
92,10
93,9
94,9
95,9
96,9
97,10
98,10
99,10
100,9
101,8
102,9
103,10
104,10
105,9
106,9
107,10
108,9
109,9
110,9
111,9
112,9
113,9
114,10
115,9
116,9
117,9
118,9
119,10
120,9
121,9
122,9
123,10
124,7
125,10
126,10
127,10
128,9
129,10
130,9
131,9
132,8
133,8
134,9
135,9
136,10
137,9
138,9
139,10
140,9
141,10
142,10
143,10
144,10
145,10
146,9
147,10
148,7
149,9
150,9
151,10
152,10
153,10
154,8
155,9
156,10
157,8
158,9
159,9
160,10
161,9
162,10
163,9
164,10
165,9
166,8
167,9
168,10
169,9
170,9
171,10
172,9
173,8
174,10
175,9
176,9
177,9
178,8
179,9
180,9
181,9
182,8
183,9
184,7
185,9
186,6
187,7
188,8
189,8
190,9
191,8
192,8
193,9
194,7
195,9
196,8
197,8
198,7
199,9
