,number_pca_components_class
0,7
1,8
2,7
3,7
4,6
5,5
6,7
7,9
8,6
9,3
10,4
11,10
12,3
13,11
14,11
15,6
16,9
17,7
18,8
19,6
20,6
21,4
22,8
23,8
24,6
25,6
26,8
27,4
28,3
29,6
30,2
31,7
32,6
33,3
34,3
35,7
36,7
37,6
38,10
39,7
40,7
41,7
42,8
43,7
44,5
45,7
46,7
47,9
48,8
49,5
50,3
51,3
52,7
53,6
54,3
55,4
56,4
57,3
58,6
59,7
60,4
61,5
62,6
63,10
64,7
65,8
66,6
67,8
68,5
69,7
70,6
71,8
72,12
73,5
74,3
75,5
76,6
77,3
78,7
79,9
80,6
81,4
82,3
83,7
84,3
85,10
86,2
87,5
88,8
89,8
90,7
91,8
92,7
93,6
94,6
95,7
96,7
97,6
98,7
99,7
100,2
101,7
102,8
103,7
104,9
105,5
106,8
107,7
108,5
109,6
110,6
111,5
112,2
113,6
114,10
115,7
116,4
117,3
118,7
119,3
120,3
121,5
122,9
123,7
124,4
125,2
126,5
127,4
128,4
129,3
130,9
131,7
132,5
133,4
134,9
135,7
136,3
137,7
138,5
139,6
140,7
141,7
142,8
143,4
144,7
145,8
146,3
147,2
148,9
149,8
150,6
151,7
152,2
153,7
154,3
155,5
156,5
157,5
158,10
159,5
160,5
161,6
162,5
163,6
164,5
165,4
166,3
167,8
168,8
169,5
170,3
171,7
172,8
173,5
174,9
175,6
176,5
177,7
178,6
179,6
180,5
181,7
182,7
183,6
184,8
185,7
186,10
187,10
188,8
189,7
190,5
191,9
192,5
193,5
194,5
195,6
196,10
197,7
198,4
199,5
