,pca_variance_class
0,0.04465889803987408
1,0.06280007573191852
2,0.06465920576178703
3,0.059474593562497104
4,0.061953948840641745
5,0.06278182730321986
6,0.07127368765991847
7,0.05944386936331718
8,0.058981335241481504
9,0.0659754683989825
