,number_pca_components_class
0,6
1,9
2,9
3,9
4,9
5,10
6,9
7,8
8,9
9,10
10,10
11,8
12,9
13,5
14,8
15,10
16,8
17,9
18,9
19,9
20,10
21,9
22,8
23,5
24,10
25,10
26,9
27,8
28,9
29,9
30,9
31,10
32,9
33,9
34,10
35,9
36,9
37,9
38,8
39,9
40,10
41,9
42,9
43,9
44,9
45,8
46,8
47,10
48,9
49,9
50,9
51,9
52,9
53,10
54,10
55,8
56,9
57,10
58,10
59,9
60,9
61,10
62,9
63,8
64,8
65,8
66,9
67,9
68,10
69,10
70,9
71,8
72,9
73,10
74,9
75,8
76,9
77,9
78,9
79,9
80,9
81,8
82,10
83,9
84,8
85,8
86,9
87,8
88,9
89,9
90,10
91,9
92,9
93,9
94,8
95,8
96,7
97,10
98,9
99,10
100,10
101,7
102,9
103,9
104,8
105,9
106,10
107,9
108,8
109,9
110,8
111,9
112,9
113,9
114,9
115,9
116,7
117,7
118,9
119,10
120,11
121,8
122,9
123,9
124,7
125,9
126,10
127,9
128,8
129,9
130,10
131,9
132,7
133,7
134,9
135,10
136,10
137,8
138,9
139,9
140,10
141,9
142,10
143,9
144,9
145,9
146,7
147,10
148,7
149,9
150,10
151,8
152,10
153,8
154,7
155,8
156,9
157,9
158,9
159,9
160,10
161,10
162,8
163,9
164,9
165,8
166,7
167,9
168,9
169,9
170,8
171,10
172,9
173,8
174,9
175,9
176,10
177,9
178,8
179,9
180,10
181,9
182,9
183,9
184,8
185,10
186,7
187,8
188,8
189,9
190,9
191,8
192,8
193,9
194,7
195,8
196,8
197,7
198,7
199,11
