,pca_variance_class
0,0.1773573900505327
1,0.24971183594185462
2,0.14185183287161685
3,0.20934847036341506
4,0.27382618583013907
5,0.15108454897542728
6,0.1383631747014958
7,0.10488693476912504
8,0.11792301406453627
9,0.2998418827290927
