,number_pca_components_class
0,115
1,134
2,130
3,140
4,156
5,149
6,165
7,180
8,154
9,149
10,184
11,142
12,127
13,131
14,171
15,168
16,176
17,193
18,156
19,177
20,138
21,145
22,146
23,106
24,148
25,146
26,152
27,148
28,137
29,153
30,144
31,153
32,145
33,145
34,130
35,132
36,149
37,145
38,172
39,156
40,185
41,179
42,168
43,160
44,140
45,111
46,180
47,153
48,144
49,145
50,127
51,129
52,144
53,147
54,141
55,132
56,130
57,127
58,146
59,177
60,131
61,152
62,179
63,161
64,189
65,142
66,162
67,188
68,150
69,164
70,121
71,150
72,190
73,183
74,157
75,173
76,183
77,153
78,155
79,203
80,196
81,147
82,145
83,160
84,139
85,177
86,162
87,160
88,189
89,186
90,145
91,150
92,170
93,133
94,138
95,165
96,163
97,156
98,161
99,185
100,167
101,148
102,190
103,129
104,154
105,144
106,158
107,169
108,156
109,171
110,158
111,127
112,133
113,173
114,169
115,150
116,130
117,168
118,147
119,145
120,168
121,142
122,184
123,140
124,124
125,165
126,148
127,171
128,150
129,174
130,183
131,179
132,168
133,103
134,186
135,187
136,150
137,167
138,156
139,174
140,164
141,172
142,180
143,139
144,185
145,130
146,134
147,170
148,169
149,186
150,161
151,180
152,186
153,145
154,147
155,169
156,151
157,159
158,194
159,185
160,190
161,163
162,141
163,155
164,145
165,130
166,117
167,150
168,196
169,163
170,141
171,166
172,177
173,129
174,158
175,185
176,143
177,142
178,125
179,146
180,163
181,138
182,127
183,129
184,130
185,173
186,113
187,114
188,149
189,146
190,135
191,101
192,97
193,132
194,135
195,164
196,166
197,158
198,136
199,149
