Epoch,Correct,Total,Accuracy
40,15899,31918,0.4981
41,16502,31918,0.517
42,16530,31918,0.5179
43,16149,31918,0.506
44,16486,31918,0.5165
45,16856,31918,0.5281
46,16323,31918,0.5114
47,16413,31918,0.5142
48,16692,31918,0.523
49,16388,31918,0.5134
50,15640,31918,0.49
51,16146,31918,0.5059
52,16274,31918,0.5099
53,15379,31918,0.4818
54,14957,31918,0.4686
55,14435,31918,0.4523
56,14065,31918,0.4407
57,14531,31918,0.4553
58,13864,31918,0.4344
59,13929,31918,0.4364
60,13988,31918,0.4382
61,13610,31918,0.4264
62,12833,31918,0.4021
63,12939,31918,0.4054
64,12960,31918,0.406
65,12901,31918,0.4042
66,12441,31918,0.3898
67,13284,31918,0.4162
68,12452,31918,0.3901
69,13262,31918,0.4155
70,11993,31918,0.3757
71,11932,31918,0.3738
72,11782,31918,0.3691
73,11608,31918,0.3637
74,10708,31918,0.3355
75,11997,31918,0.3759
76,11050,31918,0.3462
77,11374,31918,0.3564
78,11802,31918,0.3698
79,10838,31918,0.3396
80,10826,31918,0.3392
81,10779,31918,0.3377
82,9663,31918,0.3027
83,8307,31918,0.2603
84,11409,31918,0.3574
85,10120,31918,0.3171
86,10547,31918,0.3304
87,10491,31918,0.3287
88,11268,31918,0.353
89,9623,31918,0.3015
90,10394,31918,0.3256
91,9823,31918,0.3078
92,9370,31918,0.2936
93,5507,31918,0.1725
94,6429,31918,0.2014
95,7969,31918,0.2497
96,7825,31918,0.2452
97,4856,31918,0.1521
98,4416,31918,0.1384
99,5383,31918,0.1687
