epoch,Train_accuracy,Train_accuracy_org,Test_accuracy
11,20.330000000000002,40.416000000000004,40.25
12,22.753999999999998,42.181999999999995,41.61
13,24.254,42.449999999999996,41.39
14,26.131999999999998,40.977999999999994,39.379999999999995
15,27.614,37.76,35.980000000000004
16,28.908,36.216,34.04
17,30.274,35.29,33.37
18,31.330000000000002,33.586,30.880000000000003
19,31.846000000000004,31.996000000000002,29.79
20,31.796000000000003,31.794,28.58
21,31.412000000000003,31.018,27.98
22,31.06,31.398,27.96
23,30.408,32.22,29.01
24,29.528,33.396,28.970000000000002
25,29.112,31.096,27.589999999999996
26,28.626,29.938,26.39
27,27.996,30.598,26.740000000000002
28,27.817999999999998,29.759999999999998,25.16
29,27.273999999999997,31.330000000000002,26.779999999999998
30,26.134,29.926000000000002,26.0
31,26.040000000000003,29.058,24.47
32,26.38,28.438000000000002,24.68
33,26.098,27.378000000000004,22.71
34,25.636,26.386,21.94
35,25.253999999999998,27.256000000000004,22.85
36,24.294,26.206000000000003,21.81
37,24.8,24.990000000000002,20.919999999999998
38,24.436,24.668,20.72
39,24.086,25.356,20.93
40,23.785999999999998,23.818,19.139999999999997
41,23.541999999999998,22.022,17.560000000000002
42,23.468,23.16,19.7
43,23.034,21.576,17.69
44,21.942,21.37,17.68
45,21.766,22.126,18.22
46,21.41,21.628,17.599999999999998
47,21.404,22.41,18.5
48,21.148,20.684,17.330000000000002
49,20.466,20.735999999999997,17.1
50,20.676,20.006,16.29
51,20.308,18.701999999999998,14.95
52,19.678,19.88,15.82
53,17.904,17.996000000000002,15.03
54,18.786,17.54,15.06
55,18.564,16.46,13.51
56,17.888,16.148,13.13
57,17.607999999999997,15.895999999999999,13.04
58,17.634,15.695999999999998,13.120000000000001
59,17.06,16.788,13.98
60,16.902,16.558,13.569999999999999
61,16.396,15.584000000000001,13.04
62,16.118,15.856,13.139999999999999
63,16.232,15.054,12.540000000000001
64,15.559999999999999,14.360000000000001,12.370000000000001
65,15.362,15.24,13.389999999999999
66,14.56,14.091999999999999,12.0
67,14.943999999999999,14.202,12.16
68,14.521999999999998,13.342,11.68
69,13.228000000000002,12.692,11.360000000000001
70,13.192,12.809999999999999,11.29
71,13.472000000000001,12.712000000000002,11.540000000000001
72,13.01,13.144,11.83
73,12.565999999999999,12.374,11.24
74,12.276,11.68,10.67
75,11.527999999999999,11.288,10.68
76,11.298,11.06,10.39
77,11.214,11.336,10.71
78,11.354000000000001,11.028,10.459999999999999
79,11.068,10.952,10.33
80,11.234,11.264000000000001,10.639999999999999
81,11.076,10.846,10.34
82,11.044,10.894,10.39
83,11.074,10.968,10.47
84,11.186,10.936,10.31
85,10.93,10.938,10.4
86,11.158,11.076,10.530000000000001
87,11.314,11.065999999999999,10.5
88,11.318,10.96,10.36
89,11.214,10.908,10.299999999999999
90,11.23,10.884,10.24
91,11.138,10.932,10.36
92,10.947999999999999,10.708,10.209999999999999
93,10.578,10.491999999999999,10.100000000000001
94,10.676,10.516,10.100000000000001
95,10.618,10.489999999999998,10.15
96,10.69,10.416,10.11
97,10.245999999999999,10.238,10.09
98,10.342,10.288,10.12
99,10.363999999999999,10.27,10.05
100,10.346,10.232,10.09
