,acc_class
0,0.28
1,0.256
2,0.246
3,0.046
4,0.33
5,0.064
6,0.012
7,0.014
8,0.028
9,0.128
10,0.018
11,0.038
12,0.202
13,0.224
14,0.082
15,0.006
16,0.0
17,0.018
18,0.164
19,0.026
20,0.048
21,0.064
22,0.146
23,0.086
24,0.016
25,0.142
26,0.052
27,0.008
28,0.038
29,0.016
30,0.074
31,0.118
32,0.044
33,0.064
34,0.218
35,0.01
36,0.05
37,0.02
38,0.012
39,0.098
40,0.022
41,0.058
42,0.056
43,0.058
44,0.17
45,0.008
46,0.048
47,0.042
48,0.012
49,0.07
50,0.052
51,0.02
52,0.238
53,0.14
54,0.004
55,0.108
56,0.116
57,0.142
58,0.188
59,0.014
60,0.086
61,0.072
62,0.0
63,0.1
64,0.002
65,0.088
66,0.122
67,0.006
68,0.098
69,0.104
70,0.042
71,0.038
72,0.03
73,0.008
74,0.046
75,0.058
76,0.002
77,0.038
78,0.196
79,0.008
80,0.004
81,0.148
82,0.206
83,0.058
84,0.046
85,0.0
86,0.082
87,0.026
88,0.0
89,0.07
90,0.062
91,0.106
92,0.032
93,0.11
94,0.014
95,0.008
96,0.052
97,0.142
98,0.052
99,0.018
100,0.026
101,0.11
102,0.008
103,0.294
104,0.032
105,0.09
106,0.008
107,0.154
108,0.026
109,0.018
110,0.058
111,0.112
112,0.018
113,0.04
114,0.108
115,0.268
116,0.078
117,0.044
118,0.06
119,0.01
120,0.02
121,0.158
122,0.022
123,0.07
124,0.08
125,0.004
126,0.014
127,0.022
128,0.088
129,0.012
130,0.044
131,0.002
132,0.018
133,0.212
134,0.008
135,0.004
136,0.004
137,0.008
138,0.056
139,0.04
140,0.012
141,0.006
142,0.01
143,0.18
144,0.016
145,0.368
146,0.122
147,0.002
148,0.118
149,0.0
150,0.038
151,0.008
152,0.052
153,0.14
154,0.008
155,0.02
156,0.008
157,0.068
158,0.02
159,0.02
160,0.004
161,0.008
162,0.082
163,0.038
164,0.062
165,0.128
166,0.266
167,0.068
168,0.014
169,0.05
170,0.052
171,0.028
172,0.018
173,0.062
174,0.058
175,0.0
176,0.102
177,0.126
178,0.094
179,0.034
180,0.012
181,0.08
182,0.024
183,0.204
184,0.03
185,0.036
186,0.128
187,0.33
188,0.104
189,0.132
190,0.084
191,0.132
192,0.14
193,0.046
194,0.084
195,0.07
196,0.124
197,0.038
198,0.116
199,0.07
