,acc_class
0,0.338
1,0.25
2,0.262
3,0.084
4,0.336
5,0.118
6,0.236
7,0.108
8,0.294
9,0.186
10,0.138
11,0.118
12,0.252
13,0.346
14,0.256
15,0.068
16,0.032
17,0.164
18,0.266
19,0.188
20,0.14
21,0.254
22,0.174
23,0.402
24,0.094
25,0.108
26,0.176
27,0.05
28,0.144
29,0.1
30,0.102
31,0.262
32,0.122
33,0.072
34,0.312
35,0.064
36,0.202
37,0.124
38,0.146
39,0.12
40,0.174
41,0.224
42,0.134
43,0.248
44,0.45
45,0.25
46,0.078
47,0.168
48,0.096
49,0.176
50,0.192
51,0.074
52,0.264
53,0.244
54,0.054
55,0.254
56,0.17
57,0.3
58,0.202
59,0.1
60,0.064
61,0.308
62,0.16
63,0.116
64,0.048
65,0.12
66,0.138
67,0.114
68,0.248
69,0.266
70,0.12
71,0.16
72,0.13
73,0.148
74,0.142
75,0.056
76,0.042
77,0.088
78,0.456
79,0.154
80,0.054
81,0.294
82,0.236
83,0.176
84,0.134
85,0.154
86,0.158
87,0.154
88,0.038
89,0.268
90,0.176
91,0.282
92,0.156
93,0.24
94,0.112
95,0.182
96,0.19
97,0.19
98,0.21
99,0.094
100,0.03
101,0.186
102,0.066
103,0.428
104,0.146
105,0.142
106,0.094
107,0.252
108,0.148
109,0.088
110,0.132
111,0.19
112,0.134
113,0.184
114,0.206
115,0.288
116,0.1
117,0.114
118,0.194
119,0.092
120,0.074
121,0.098
122,0.086
123,0.112
124,0.254
125,0.048
126,0.224
127,0.12
128,0.21
129,0.142
130,0.104
131,0.02
132,0.108
133,0.254
134,0.178
135,0.098
136,0.102
137,0.064
138,0.07
139,0.092
140,0.206
141,0.06
142,0.078
143,0.346
144,0.086
145,0.438
146,0.172
147,0.112
148,0.29
149,0.054
150,0.12
151,0.084
152,0.27
153,0.166
154,0.124
155,0.128
156,0.064
157,0.072
158,0.104
159,0.078
160,0.098
161,0.046
162,0.154
163,0.092
164,0.196
165,0.312
166,0.168
167,0.154
168,0.086
169,0.152
170,0.168
171,0.094
172,0.122
173,0.246
174,0.168
175,0.044
176,0.292
177,0.16
178,0.268
179,0.09
180,0.09
181,0.164
182,0.214
183,0.292
184,0.11
185,0.096
186,0.308
187,0.336
188,0.268
189,0.18
190,0.224
191,0.286
192,0.348
193,0.26
194,0.222
195,0.18
196,0.282
197,0.138
198,0.192
199,0.13
