,epoch,Train_accuracy,Test_accuracy
0,1,20.436,50.03999999999999
1,2,26.762000000000004,53.49
2,3,30.396,51.129999999999995
3,4,33.866,46.339999999999996
4,5,38.178,41.43
5,6,44.482,34.64
6,7,50.698,32.65
7,8,57.054,29.04
8,9,62.866,28.77
9,10,68.72,29.21
10,11,73.68599999999999,30.09
11,12,77.254,29.5
12,13,81.404,29.23
13,14,84.078,30.020000000000003
14,15,86.68400000000001,30.5
15,16,88.598,29.81
16,17,90.03,30.75
17,18,91.606,31.169999999999998
18,19,92.508,30.45
19,20,93.4,30.84
20,21,94.206,32.57
21,22,94.91000000000001,30.28
22,23,95.556,31.319999999999997
23,24,95.962,32.1
24,25,96.196,31.840000000000003
25,26,96.586,31.7
26,27,97.014,32.82
27,28,97.062,31.730000000000004
28,29,97.39,32.47
29,30,97.83800000000001,31.15
30,31,98.024,32.79
31,32,98.206,32.73
32,33,98.166,33.87
33,34,98.198,33.23
34,35,98.304,33.339999999999996
35,36,98.544,32.71
36,37,98.55199999999999,32.92
37,38,98.706,32.9
38,39,98.802,32.29
39,40,99.036,33.379999999999995
40,41,99.18400000000001,33.1
41,42,99.356,34.25
42,43,99.446,34.31
43,44,99.47,34.19
44,45,99.62,33.48
45,46,99.734,34.32
46,47,99.858,34.69
47,48,99.932,34.21
48,49,99.982,34.28
49,50,99.99,34.300000000000004
50,51,99.976,34.5
51,52,99.988,34.73
52,53,99.982,35.03
53,54,99.99,34.73
54,55,99.998,34.75
55,56,100.0,34.73
