,number_pca_components_class
0,2
1,3
2,2
3,5
4,8
5,7
6,5
7,5
8,4
9,6
10,5
11,7
12,7
13,6
14,2
15,4
16,7
17,4
18,1
19,4
20,5
21,6
22,5
23,5
24,5
25,3
26,3
27,6
28,4
29,5
30,3
31,6
32,6
33,3
34,7
35,4
36,4
37,4
38,4
39,7
40,8
41,6
42,5
43,1
44,5
45,6
46,4
47,7
48,4
49,7
50,3
51,4
52,7
53,6
54,7
55,4
56,6
57,5
58,2
59,7
60,4
61,3
62,2
63,1
64,6
65,8
66,5
67,1
68,6
69,5
70,6
71,5
72,5
73,1
74,5
75,4
76,8
77,5
78,5
79,5
80,7
81,7
82,1
83,3
84,5
85,5
86,6
87,4
88,6
89,4
90,7
91,8
92,6
93,4
94,5
95,4
96,4
97,3
98,5
99,5
100,4
101,4
102,6
103,5
104,2
105,1
106,8
107,1
108,5
109,6
110,5
111,7
112,5
113,7
114,7
115,1
116,7
117,3
118,6
119,5
120,4
121,6
122,4
123,8
124,1
125,2
126,6
127,5
128,8
129,7
130,3
131,3
132,8
133,5
134,5
135,5
136,5
137,4
138,6
139,6
140,5
141,3
142,5
143,7
144,4
145,1
146,3
147,7
148,5
149,3
150,2
151,5
152,5
153,6
154,5
155,3
156,6
157,4
158,4
159,6
160,2
161,7
162,6
163,1
164,5
165,7
166,5
167,2
168,5
169,5
170,3
171,1
172,2
173,5
174,5
175,1
176,3
177,5
178,4
179,1
180,5
181,6
182,4
183,5
184,3
185,2
186,1
187,5
188,5
189,9
190,2
191,6
192,6
193,4
194,6
195,4
196,7
197,5
198,5
199,6
