,acc_class
0,0.48639997839927673
1,0.6243000030517578
2,0.35819998383522034
3,0.35909998416900635
4,0.5252000093460083
5,0.40119999647140503
6,0.6216999888420105
7,0.597000002861023
8,0.6040999889373779
9,0.5817999839782715
