,number_pca_components_class
0,6
1,4
2,2
3,4
4,6
5,4
6,4
7,5
8,5
9,4
10,4
11,3
12,5
13,7
14,5
15,4
16,7
17,5
18,5
19,5
20,4
21,4
22,3
23,5
24,5
25,4
26,4
27,5
28,3
29,5
30,3
31,4
32,6
33,4
34,3
35,4
36,5
37,5
38,8
39,4
40,4
41,4
42,4
43,4
44,5
45,3
46,4
47,4
48,3
49,5
50,5
51,4
52,5
53,4
54,3
55,4
56,3
57,3
58,5
59,4
60,2
61,5
62,6
63,5
64,6
65,6
66,4
67,5
68,4
69,4
70,5
71,6
72,8
73,5
74,7
75,5
76,5
77,4
78,4
79,7
80,7
81,4
82,4
83,6
84,5
85,7
86,5
87,6
88,5
89,5
90,4
91,5
92,6
93,5
94,4
95,6
96,6
97,4
98,6
99,4
100,4
101,7
102,4
103,7
104,6
105,6
106,5
107,4
108,4
109,5
110,5
111,3
112,4
113,6
114,5
115,5
116,4
117,5
118,5
119,5
120,4
121,5
122,5
123,4
124,6
125,4
126,5
127,5
128,4
129,4
130,5
131,5
132,7
133,4
134,5
135,5
136,5
137,5
138,7
139,4
140,3
141,5
142,5
143,3
144,6
145,4
146,3
147,5
148,6
149,7
150,5
151,7
152,4
153,3
154,5
155,5
156,4
157,4
158,5
159,5
160,3
161,6
162,4
163,3
164,4
165,4
166,4
167,6
168,7
169,7
170,5
171,5
172,6
173,5
174,5
175,4
176,4
177,4
178,4
179,6
180,5
181,5
182,7
183,4
184,7
185,5
186,5
187,5
188,5
189,4
190,5
191,4
192,4
193,3
194,5
195,4
196,7
197,3
198,5
199,3
