Epoch,Correct,Total,Accuracy
40,43848,49278,0.8898
41,44690,49278,0.9069
42,45090,49278,0.915
43,45177,49278,0.9168
44,45299,49278,0.9193
45,45140,49278,0.916
46,44716,49278,0.9074
47,45270,49278,0.9187
48,44918,49278,0.9115
49,44684,49278,0.9068
50,45578,49278,0.9249
51,44708,49278,0.9073
52,45040,49278,0.914
53,45101,49278,0.9152
54,44535,49278,0.9038
55,45217,49278,0.9176
56,45003,49278,0.9132
57,45386,49278,0.921
58,45218,49278,0.9176
59,45383,49278,0.921
60,45367,49278,0.9206
61,44807,49278,0.9093
62,45111,49278,0.9154
63,45228,49278,0.9178
64,44254,49278,0.898
65,45047,49278,0.9141
66,45150,49278,0.9162
67,45094,49278,0.9151
68,45441,49278,0.9221
69,44545,49278,0.904
70,44820,49278,0.9095
71,45153,49278,0.9163
72,44794,49278,0.909
73,45125,49278,0.9157
74,44648,49278,0.906
75,45062,49278,0.9144
76,45478,49278,0.9229
77,44968,49278,0.9125
78,44517,49278,0.9034
79,45182,49278,0.9169
80,44595,49278,0.905
81,45070,49278,0.9146
82,44943,49278,0.912
83,44540,49278,0.9039
84,44603,49278,0.9051
85,44862,49278,0.9104
86,45084,49278,0.9149
87,45101,49278,0.9152
88,44850,49278,0.9101
89,44765,49278,0.9084
90,44493,49278,0.9029
91,45182,49278,0.9169
92,45420,49278,0.9217
93,45288,49278,0.919
94,45044,49278,0.9141
95,45314,49278,0.9196
96,43623,49278,0.8852
97,44451,49278,0.902
98,44618,49278,0.9054
99,45183,49278,0.9169
