Epoch,Correct,Total,Accuracy
40,183,10722,0.0171
41,165,10722,0.0154
42,173,10722,0.0161
43,166,10722,0.0155
44,168,10722,0.0157
45,171,10722,0.0159
46,188,10722,0.0175
47,186,10722,0.0173
48,209,10722,0.0195
49,203,10722,0.0189
50,174,10722,0.0162
51,228,10722,0.0213
52,197,10722,0.0184
53,214,10722,0.02
54,226,10722,0.0211
55,201,10722,0.0187
56,198,10722,0.0185
57,214,10722,0.02
58,193,10722,0.018
59,190,10722,0.0177
60,187,10722,0.0174
61,196,10722,0.0183
62,197,10722,0.0184
63,206,10722,0.0192
64,209,10722,0.0195
65,175,10722,0.0163
66,182,10722,0.017
67,191,10722,0.0178
68,177,10722,0.0165
69,201,10722,0.0187
70,200,10722,0.0187
71,185,10722,0.0173
72,187,10722,0.0174
73,181,10722,0.0169
74,181,10722,0.0169
75,171,10722,0.0159
76,167,10722,0.0156
77,195,10722,0.0182
78,187,10722,0.0174
79,169,10722,0.0158
80,198,10722,0.0185
81,177,10722,0.0165
82,184,10722,0.0172
83,197,10722,0.0184
84,183,10722,0.0171
85,185,10722,0.0173
86,168,10722,0.0157
87,177,10722,0.0165
88,188,10722,0.0175
89,188,10722,0.0175
90,197,10722,0.0184
91,155,10722,0.0145
92,160,10722,0.0149
93,163,10722,0.0152
94,165,10722,0.0154
95,172,10722,0.016
96,182,10722,0.017
97,168,10722,0.0157
98,180,10722,0.0168
99,177,10722,0.0165
