,pca_variance_class
0,0.971155925010206
1,0.9809611085024462
2,0.973859457134517
3,0.9699085439978296
4,0.9713594194827844
5,0.9429613788878596
6,0.9630682613328717
7,0.979931743239029
8,0.9244022157003875
9,0.9693242239286797
