,acc_class
0,0.312
1,0.326
2,0.196
3,0.05
4,0.216
5,0.05
6,0.016
7,0.024
8,0.054
9,0.186
10,0.012
11,0.06
12,0.122
13,0.334
14,0.09
15,0.004
16,0.002
17,0.028
18,0.194
19,0.028
20,0.038
21,0.132
22,0.216
23,0.2
24,0.044
25,0.072
26,0.092
27,0.044
28,0.11
29,0.06
30,0.052
31,0.148
32,0.036
33,0.01
34,0.216
35,0.068
36,0.056
37,0.072
38,0.034
39,0.05
40,0.002
41,0.064
42,0.052
43,0.078
44,0.16
45,0.17
46,0.05
47,0.108
48,0.006
49,0.06
50,0.154
51,0.008
52,0.194
53,0.114
54,0.012
55,0.256
56,0.06
57,0.142
58,0.142
59,0.042
60,0.124
61,0.088
62,0.008
63,0.064
64,0.002
65,0.102
66,0.144
67,0.004
68,0.092
69,0.12
70,0.046
71,0.076
72,0.05
73,0.006
74,0.106
75,0.062
76,0.0
77,0.03
78,0.068
79,0.02
80,0.0
81,0.254
82,0.174
83,0.072
84,0.04
85,0.006
86,0.048
87,0.022
88,0.0
89,0.074
90,0.102
91,0.042
92,0.034
93,0.136
94,0.068
95,0.034
96,0.09
97,0.056
98,0.034
99,0.028
100,0.014
101,0.21
102,0.022
103,0.272
104,0.01
105,0.116
106,0.022
107,0.09
108,0.016
109,0.034
110,0.052
111,0.162
112,0.06
113,0.058
114,0.058
115,0.252
116,0.106
117,0.052
118,0.032
119,0.024
120,0.05
121,0.178
122,0.018
123,0.058
124,0.166
125,0.0
126,0.09
127,0.022
128,0.24
129,0.002
130,0.04
131,0.01
132,0.012
133,0.252
134,0.042
135,0.002
136,0.0
137,0.034
138,0.032
139,0.058
140,0.022
141,0.014
142,0.02
143,0.178
144,0.026
145,0.402
146,0.198
147,0.004
148,0.158
149,0.002
150,0.116
151,0.006
152,0.062
153,0.198
154,0.05
155,0.038
156,0.028
157,0.068
158,0.02
159,0.016
160,0.01
161,0.012
162,0.1
163,0.012
164,0.056
165,0.136
166,0.184
167,0.062
168,0.038
169,0.018
170,0.112
171,0.012
172,0.044
173,0.066
174,0.09
175,0.0
176,0.25
177,0.15
178,0.214
179,0.022
180,0.038
181,0.136
182,0.066
183,0.188
184,0.098
185,0.04
186,0.348
187,0.338
188,0.104
189,0.186
190,0.064
191,0.282
192,0.264
193,0.202
194,0.164
195,0.072
196,0.172
197,0.04
198,0.192
199,0.086
