Epoch,Correct,Total,Accuracy
40,1043,43203,0.0241
41,964,43203,0.0223
42,928,43203,0.0215
43,1137,43203,0.0263
44,1085,43203,0.0251
45,1145,43203,0.0265
46,1039,43203,0.024
47,1087,43203,0.0252
48,1114,43203,0.0258
49,1176,43203,0.0272
50,1176,43203,0.0272
51,1519,43203,0.0352
52,1274,43203,0.0295
53,1377,43203,0.0319
54,1887,43203,0.0437
55,1519,43203,0.0352
56,1595,43203,0.0369
57,1510,43203,0.035
58,1643,43203,0.038
59,2109,43203,0.0488
60,1748,43203,0.0405
61,1865,43203,0.0432
62,1807,43203,0.0418
63,1907,43203,0.0441
64,2127,43203,0.0492
65,2191,43203,0.0507
66,2481,43203,0.0574
67,2440,43203,0.0565
68,2374,43203,0.0549
69,2595,43203,0.0601
70,2428,43203,0.0562
71,2680,43203,0.062
72,2585,43203,0.0598
73,2706,43203,0.0626
74,2633,43203,0.0609
75,2735,43203,0.0633
76,2755,43203,0.0638
77,2895,43203,0.067
78,3033,43203,0.0702
79,2997,43203,0.0694
80,3088,43203,0.0715
81,3155,43203,0.073
82,3354,43203,0.0776
83,3236,43203,0.0749
84,3078,43203,0.0712
85,3252,43203,0.0753
86,3163,43203,0.0732
87,3734,43203,0.0864
88,3381,43203,0.0783
89,3751,43203,0.0868
90,3772,43203,0.0873
91,4090,43203,0.0947
92,3843,43203,0.089
93,3920,43203,0.0907
94,3788,43203,0.0877
95,4242,43203,0.0982
96,3818,43203,0.0884
97,3634,43203,0.0841
98,3988,43203,0.0923
99,3839,43203,0.0889
