,pca_variance_class
0,0.9137210925834033
1,0.8845166313476877
2,0.9217439033076336
3,0.9270903430154646
4,0.893582268199249
5,0.9208292472768697
6,0.9157620805605838
7,0.8719490001114892
8,0.8906950086545787
9,0.9028157271641879
