,number_pca_components_class
0,54
1,60
2,82
3,91
4,84
5,117
6,117
7,105
8,86
9,101
10,102
11,101
12,87
13,41
14,66
15,116
16,114
17,114
18,81
19,95
20,80
21,100
22,71
23,30
24,117
25,110
26,105
27,130
28,113
29,127
30,124
31,101
32,134
33,114
34,96
35,101
36,76
37,83
38,84
39,82
40,113
41,107
42,100
43,91
44,56
45,56
46,98
47,114
48,126
49,119
50,89
51,106
52,93
53,124
54,120
55,97
56,101
57,101
58,96
59,121
60,103
61,86
62,117
63,135
64,138
65,115
66,106
67,148
68,102
69,129
70,75
71,87
72,126
73,128
74,100
75,149
76,150
77,125
78,81
79,131
80,148
81,70
82,71
83,109
84,120
85,117
86,105
87,108
88,142
89,132
90,82
91,100
92,133
93,74
94,68
95,113
96,106
97,120
98,114
99,140
100,138
101,89
102,148
103,64
104,113
105,115
106,134
107,97
108,102
109,118
110,130
111,75
112,107
113,124
114,113
115,50
116,86
117,124
118,95
119,133
120,126
121,90
122,128
123,122
124,55
125,125
126,74
127,144
128,87
129,103
130,128
131,142
132,108
133,61
134,111
135,134
136,123
137,116
138,121
139,140
140,111
141,135
142,131
143,91
144,135
145,64
146,85
147,142
148,99
149,139
150,148
151,121
152,102
153,73
154,82
155,130
156,139
157,100
158,136
159,133
160,145
161,132
162,107
163,104
164,108
165,87
166,51
167,83
168,143
169,100
170,92
171,122
172,147
173,90
174,118
175,134
176,84
177,76
178,76
179,108
180,110
181,89
182,80
183,85
184,59
185,115
186,57
187,52
188,90
189,71
190,83
191,45
192,61
193,82
194,70
195,102
196,64
197,92
198,73
199,86
