,number_pca_components_class
0,116
1,91
2,138
3,138
4,140
5,160
6,183
7,165
8,146
9,140
10,168
11,170
12,112
13,100
14,137
15,175
16,190
17,183
18,132
19,148
20,131
21,149
22,129
23,75
24,167
25,149
26,150
27,168
28,143
29,160
30,168
31,147
32,171
33,153
34,128
35,129
36,134
37,136
38,142
39,138
40,176
41,170
42,170
43,153
44,84
45,101
46,176
47,168
48,158
49,130
50,99
51,128
52,127
53,131
54,154
55,127
56,127
57,97
58,146
59,170
60,107
61,112
62,152
63,154
64,189
65,139
66,135
67,187
68,114
69,168
70,88
71,131
72,180
73,171
74,139
75,175
76,196
77,143
78,121
79,205
80,203
81,93
82,94
83,163
84,144
85,149
86,123
87,128
88,211
89,179
90,122
91,143
92,170
93,99
94,86
95,164
96,145
97,140
98,155
99,198
100,181
101,135
102,190
103,81
104,169
105,132
106,160
107,123
108,134
109,167
110,143
111,92
112,117
113,184
114,147
115,95
116,90
117,172
118,106
119,150
120,147
121,105
122,196
123,150
124,88
125,173
126,92
127,167
128,98
129,142
130,179
131,177
132,161
133,58
134,155
135,183
136,165
137,170
138,143
139,192
140,143
141,168
142,169
143,107
144,196
145,88
146,110
147,173
148,152
149,191
150,171
151,149
152,154
153,91
154,112
155,160
156,173
157,142
158,184
159,197
160,196
161,188
162,127
163,141
164,122
165,90
166,63
167,111
168,205
169,127
170,119
171,157
172,172
173,127
174,181
175,201
176,104
177,125
178,123
179,170
180,162
181,136
182,131
183,134
184,108
185,186
186,95
187,100
188,164
189,118
190,129
191,72
192,91
193,123
194,111
195,145
196,138
197,144
198,114
199,152
