,pca_variance_class
0,0.9339141352418396
1,0.9279472359021053
2,0.9279202756698111
3,0.9291594305600929
4,0.9274114744998116
5,0.9279330912451357
6,0.9192887250282978
7,0.9302999098538652
8,0.9393059115956968
9,0.9358673404124226
