,pca_variance_class
0,0.9653949752998103
1,0.9679250262100954
2,0.9638148593396462
3,0.9644231232609757
4,0.9666810706452139
5,0.9641918494583278
6,0.9659963456460082
7,0.9661038560878467
8,0.9657195216983077
9,0.9656029570037854
