,pca_variance_class
0,0.2026858933815919
1,0.13964885062861274
2,0.15184676911715977
3,0.15529290644936178
4,0.14664080371745605
5,0.16756526633460198
6,0.17177440751201362
7,0.15515052784824954
8,0.14403364689180348
9,0.1349499976107814
