,pca_variance_class
0,0.4105227039480652
1,0.30196022171116776
2,0.3266835836909679
3,0.3164582572842053
4,0.31216902688469067
5,0.32098416144125674
6,0.3103352259032134
7,0.30219229205561515
8,0.33568687137321607
9,0.29727140969384097
