,epoch,average_angle_pc_weight
0,0,89.59511871337891
1,1,82.35256729125976
2,2,77.97646713256836
3,4,73.9151496887207
4,6,72.50615997314453
5,8,71.96904296875
6,10,71.80874786376953
7,12,71.85313339233399
8,14,72.03773956298828
9,16,72.34603118896484
10,18,72.75243453979492
11,20,73.24244079589843
12,25,74.58842315673829
13,30,75.96850967407227
14,35,77.5221664428711
15,40,78.9317024230957
16,45,80.24211883544922
17,50,81.38012771606445
18,55,82.42483749389649
19,60,83.26809921264649
20,65,84.15875549316407
21,70,84.71899032592773
22,75,85.01318893432617
23,80,84.50262985229492
24,85,84.37510604858399
25,90,84.95100555419921
26,95,84.74941711425781
27,100,84.40326232910157
28,105,84.3746841430664
29,110,84.4538360595703
30,115,84.76748352050781
31,120,84.65800323486329
32,125,84.27875137329102
33,130,84.17441177368164
34,135,84.00593719482421
35,140,83.89133758544922
36,145,84.03005905151367
37,150,83.87896041870117
38,155,83.797412109375
39,160,83.65965728759765
40,165,83.61101379394532
41,170,83.29727020263672
42,175,83.30656509399414
43,180,83.1733901977539
44,185,83.11199417114258
45,190,83.27294464111328
46,195,82.94867477416992
47,200,83.11177368164063
48,205,83.05846633911133
49,210,83.11052856445312
50,215,83.0353775024414
51,220,82.7442642211914
52,225,82.65589065551758
53,230,82.66566314697266
54,235,82.70004272460938
55,240,82.5673927307129
56,245,82.54229965209962
57,250,82.51977920532227
58,255,82.55079879760743
59,260,82.47485122680663
60,265,82.20010757446289
61,270,82.15573806762696
62,275,82.02141647338867
63,280,82.0842155456543
64,285,82.07048263549805
65,290,82.0293571472168
66,295,81.7597785949707
