epoch,Train_acc_zerobias,Train_acc_org_zerobias,Test_acc_zerobias
0,12.822,21.124000000000002,22.48
1,12.458,21.46,21.86
2,13.272,25.356,26.090000000000003
4,15.304,34.086,33.92
6,17.124,40.28,40.31
8,18.112000000000002,42.205999999999996,41.410000000000004
10,19.702,43.186,42.21
12,21.654,42.92,41.699999999999996
14,25.402,41.636,39.98
16,28.988000000000003,38.512,36.69
18,36.032,36.402,33.79
20,42.172,33.522,29.799999999999997
25,57.550000000000004,31.6,26.71
30,68.376,30.028,24.75
35,74.33,30.669999999999998,24.83
40,77.08,29.915999999999997,24.15
45,78.184,29.444,23.13
50,79.928,29.784,23.23
55,79.038,30.7,25.169999999999998
60,80.896,29.536,23.35
65,80.848,29.998,24.169999999999998
70,82.416,29.866,24.65
75,83.72,29.49,23.84
80,81.384,29.848000000000003,23.75
85,82.808,29.53,24.310000000000002
90,82.58,29.998,24.79
95,84.358,29.134,23.630000000000003
100,82.50999999999999,30.112,24.9
105,83.872,29.292,22.93
110,84.634,29.587999999999997,24.279999999999998
115,84.406,29.636000000000003,24.3
120,84.336,29.126,22.91
125,84.402,29.89,23.68
130,84.458,29.543999999999997,23.94
135,84.15599999999999,29.784,23.35
140,85.174,29.182000000000002,23.01
145,85.848,29.349999999999998,23.31
150,85.442,29.098000000000003,22.78
155,84.70400000000001,29.042,22.84
160,85.296,29.080000000000002,23.79
165,84.914,29.396,23.849999999999998
170,83.356,29.727999999999998,24.27
175,85.48599999999999,28.798000000000002,22.78
180,85.954,29.024,23.330000000000002
185,85.196,29.055999999999997,23.580000000000002
190,85.80600000000001,29.386000000000003,23.380000000000003
195,84.994,29.636000000000003,23.91
200,85.49600000000001,28.958000000000002,23.21
205,86.302,29.07,23.32
210,85.17,28.958000000000002,23.119999999999997
215,85.82600000000001,28.956,23.47
220,84.526,29.465999999999998,24.33
225,86.624,29.177999999999997,23.61
230,84.878,29.194,23.119999999999997
235,85.83,29.406,23.66
240,86.548,28.976000000000003,23.13
245,85.82,29.126,23.169999999999998
250,87.12,28.944,22.81
255,85.996,29.024,23.200000000000003
260,86.934,28.682000000000002,22.12
265,85.71600000000001,29.186,24.03
270,86.7,29.022,22.86
275,86.1,28.915999999999997,22.869999999999997
280,87.29400000000001,28.59,21.93
285,85.67,28.660000000000004,22.009999999999998
290,85.348,29.24,23.549999999999997
295,86.622,29.002,23.24
300,86.874,28.822,22.759999999999998
305,86.954,28.849999999999998,23.25
310,87.896,28.57,22.42
315,86.066,28.808,22.64
320,87.006,28.849999999999998,22.759999999999998
325,87.566,28.810000000000002,22.57
330,86.74199999999999,28.888,22.59
335,87.24199999999999,28.738000000000003,22.32
340,87.532,28.938000000000002,22.61
345,86.644,28.936,22.720000000000002
350,85.884,28.752,22.35
355,87.188,28.555999999999997,22.73
360,87.24,28.746,22.59
365,86.75399999999999,28.605999999999998,22.12
370,86.058,28.88,22.689999999999998
375,86.29,28.67,22.73
380,87.42,28.348000000000003,21.45
385,87.41,28.754,22.23
390,88.49000000000001,28.624,22.08
395,87.534,28.924,23.02
400,88.302,28.549999999999997,22.2
405,88.388,28.477999999999998,21.310000000000002
410,88.222,28.442,21.959999999999997
415,87.51400000000001,28.855999999999998,22.400000000000002
420,87.59599999999999,28.871999999999996,22.5
425,89.066,28.302,21.5
430,86.96199999999999,28.683999999999997,20.82
435,89.45,28.474,21.54
440,87.092,28.584,21.94
445,88.646,28.108,20.669999999999998
450,88.248,28.677999999999997,22.16
455,88.25,28.476000000000003,21.6
460,88.1,28.52,21.709999999999997
465,88.34,28.505999999999997,21.63
470,88.244,28.483999999999998,22.53
475,87.616,28.724,21.67
480,88.372,28.906,22.5
485,87.854,28.962,23.0
490,88.40400000000001,28.932000000000002,22.38
495,88.708,28.48,22.24
500,89.64999999999999,27.974,21.08
