,number_pca_components_class
0,18
1,16
2,27
3,29
4,26
5,32
6,35
7,33
8,26
9,28
10,30
11,33
12,24
13,18
14,27
15,35
16,36
17,37
18,25
19,28
20,24
21,30
22,24
23,12
24,34
25,33
26,33
27,36
28,32
29,35
30,33
31,30
32,35
33,32
34,29
35,30
36,26
37,27
38,28
39,27
40,32
41,34
42,31
43,28
44,18
45,19
46,32
47,36
48,34
49,33
50,28
51,29
52,25
53,33
54,34
55,31
56,27
57,27
58,30
59,36
60,29
61,25
62,32
63,37
64,38
65,31
66,32
67,42
68,27
69,37
70,22
71,29
72,38
73,36
74,30
75,41
76,40
77,35
78,24
79,39
80,43
81,26
82,21
83,31
84,33
85,33
86,32
87,35
88,42
89,39
90,23
91,28
92,39
93,22
94,22
95,34
96,31
97,36
98,35
99,42
100,39
101,30
102,40
103,20
104,38
105,29
106,39
107,28
108,28
109,33
110,39
111,20
112,25
113,36
114,33
115,19
116,25
117,42
118,24
119,31
120,32
121,28
122,38
123,35
124,17
125,36
126,21
127,39
128,25
129,30
130,38
131,37
132,32
133,15
134,34
135,37
136,37
137,35
138,31
139,39
140,30
141,38
142,35
143,29
144,39
145,19
146,25
147,40
148,30
149,38
150,39
151,36
152,29
153,22
154,25
155,40
156,41
157,30
158,40
159,38
160,42
161,37
162,30
163,31
164,30
165,25
166,13
167,23
168,42
169,26
170,28
171,35
172,38
173,28
174,39
175,39
176,24
177,27
178,26
179,35
180,33
181,29
182,27
183,28
184,18
185,37
186,15
187,17
188,32
189,23
190,28
191,16
192,19
193,30
194,25
195,31
196,26
197,31
198,27
199,28
