,pca_variance_class
0,0.3253582537771577
1,0.3246041088247099
2,0.2874801905930583
3,0.2816359978816335
4,0.290285158652351
5,0.29090646486652444
6,0.28362078314205835
7,0.2966723165798845
8,0.3130110726220103
9,0.31794382964501655
