,number_pca_components_class
0,139
1,123
2,181
3,195
4,161
5,227
6,194
7,203
8,167
9,195
10,199
11,199
12,147
13,110
14,131
15,241
16,225
17,221
18,190
19,177
20,165
21,204
22,153
23,78
24,247
25,231
26,214
27,245
28,214
29,226
30,232
31,202
32,239
33,214
34,184
35,181
36,181
37,183
38,185
39,180
40,215
41,208
42,212
43,190
44,115
45,139
46,193
47,233
48,214
49,186
50,142
51,177
52,159
53,188
54,219
55,165
56,171
57,148
58,194
59,240
60,194
61,179
62,211
63,237
64,255
65,223
66,183
67,250
68,197
69,232
70,150
71,178
72,231
73,243
74,212
75,266
76,261
77,237
78,126
79,249
80,270
81,123
82,162
83,225
84,204
85,189
86,197
87,191
88,270
89,229
90,199
91,176
92,230
93,162
94,146
95,201
96,187
97,223
98,218
99,258
100,266
101,179
102,253
103,118
104,209
105,218
106,240
107,179
108,199
109,232
110,233
111,157
112,215
113,229
114,209
115,112
116,173
117,216
118,152
119,232
120,242
121,172
122,241
123,237
124,118
125,236
126,155
127,246
128,195
129,197
130,244
131,266
132,203
133,102
134,198
135,259
136,237
137,227
138,234
139,258
140,208
141,241
142,251
143,164
144,259
145,123
146,182
147,259
148,199
149,253
150,265
151,211
152,177
153,158
154,166
155,212
156,263
157,190
158,241
159,258
160,256
161,262
162,176
163,210
164,183
165,143
166,102
167,182
168,271
169,197
170,168
171,217
172,250
173,173
174,215
175,262
176,172
177,173
178,150
179,231
180,230
181,201
182,172
183,163
184,156
185,224
186,141
187,134
188,203
189,176
190,169
191,101
192,129
193,175
194,138
195,175
196,142
197,183
198,148
199,198
