,number_pca_components_class
0,41
1,45
2,66
3,77
4,60
5,96
6,90
7,86
8,73
9,82
10,84
11,80
12,64
13,33
14,53
15,98
16,90
17,90
18,68
19,75
20,61
21,78
22,53
23,21
24,97
25,92
26,86
27,104
28,89
29,98
30,100
31,83
32,109
33,92
34,81
35,81
36,65
37,70
38,68
39,69
40,89
41,91
42,80
43,76
44,49
45,46
46,77
47,94
48,100
49,90
50,70
51,82
52,75
53,97
54,95
55,72
56,78
57,74
58,75
59,93
60,73
61,68
62,91
63,101
64,106
65,84
66,76
67,115
68,82
69,101
70,55
71,65
72,97
73,96
74,82
75,116
76,116
77,96
78,58
79,104
80,114
81,53
82,57
83,85
84,85
85,87
86,76
87,79
88,114
89,106
90,62
91,80
92,99
93,59
94,50
95,84
96,71
97,90
98,91
99,111
100,109
101,68
102,108
103,43
104,94
105,88
106,105
107,69
108,73
109,89
110,98
111,53
112,81
113,94
114,85
115,39
116,63
117,97
118,67
119,96
120,96
121,62
122,101
123,99
124,41
125,99
126,56
127,107
128,64
129,75
130,98
131,112
132,81
133,41
134,89
135,103
136,99
137,87
138,87
139,109
140,84
141,106
142,103
143,71
144,110
145,42
146,62
147,110
148,73
149,109
150,115
151,90
152,76
153,53
154,56
155,101
156,113
157,71
158,106
159,106
160,116
161,106
162,74
163,80
164,76
165,58
166,33
167,60
168,111
169,79
170,63
171,93
172,115
173,68
174,98
175,112
176,65
177,67
178,64
179,90
180,87
181,76
182,68
183,68
184,48
185,92
186,47
187,43
188,73
189,58
190,73
191,42
192,52
193,69
194,51
195,71
196,52
197,65
198,54
199,72
