,number_pca_components_class
0,12
1,14
2,17
3,18
4,17
5,19
6,22
7,21
8,19
9,18
10,21
11,19
12,16
13,10
14,16
15,22
16,22
17,24
18,15
19,19
20,17
21,19
22,16
23,6
24,21
25,20
26,22
27,22
28,20
29,21
30,21
31,20
32,21
33,19
34,19
35,19
36,17
37,18
38,21
39,18
40,21
41,24
42,20
43,19
44,15
45,13
46,18
47,22
48,20
49,18
50,17
51,18
52,17
53,21
54,19
55,16
56,17
57,16
58,20
59,18
60,14
61,16
62,19
63,18
64,21
65,16
66,18
67,23
68,16
69,22
70,9
71,15
72,21
73,20
74,20
75,20
76,23
77,18
78,17
79,23
80,22
81,15
82,13
83,19
84,16
85,20
86,17
87,16
88,22
89,23
90,13
91,20
92,19
93,13
94,10
95,18
96,17
97,18
98,20
99,22
100,20
101,16
102,22
103,12
104,21
105,17
106,20
107,16
108,16
109,19
110,19
111,12
112,14
113,22
114,20
115,14
116,11
117,21
118,15
119,17
120,19
121,13
122,23
123,19
124,11
125,19
126,15
127,19
128,14
129,19
130,22
131,21
132,17
133,7
134,19
135,20
136,21
137,18
138,17
139,21
140,19
141,21
142,20
143,16
144,23
145,11
146,13
147,20
148,16
149,20
150,21
151,20
152,20
153,10
154,13
155,21
156,21
157,16
158,24
159,23
160,24
161,22
162,17
163,17
164,15
165,15
166,9
167,15
168,23
169,17
170,15
171,20
172,21
173,14
174,22
175,24
176,14
177,16
178,15
179,20
180,20
181,17
182,16
183,18
184,11
185,22
186,10
187,12
188,18
189,13
190,16
191,10
192,12
193,18
194,13
195,18
196,17
197,16
198,14
199,18
