epoch,Train_acc_zerobias,Train_acc_org_zerobias,Test_acc_zerobias
0,25.852000000000004,25.818,26.479999999999997
1,42.02,42.014,41.61
2,49.456,49.452,49.46
4,58.989999999999995,58.986000000000004,58.45
6,65.86,65.862,64.69
8,71.078,71.072,68.13
10,74.494,74.49799999999999,70.58
12,78.556,78.556,71.95
14,80.806,80.806,72.5
16,84.53399999999999,84.536,73.05
18,86.288,86.288,73.32
20,89.402,89.404,73.88
25,92.85799999999999,92.854,73.68
30,95.00999999999999,95.004,73.53
35,96.828,96.824,74.0
40,96.792,96.78999999999999,73.72999999999999
45,97.128,97.126,73.46000000000001
50,97.92,97.922,73.78
55,97.99,97.992,73.99
60,97.444,97.442,74.05000000000001
65,98.31800000000001,98.322,74.57000000000001
70,98.06,98.06200000000001,73.57000000000001
75,98.61999999999999,98.61999999999999,74.33999999999999
80,98.72,98.72,74.28
85,98.71799999999999,98.72,74.57000000000001
90,98.902,98.902,74.42999999999999
95,98.892,98.89,73.72999999999999
100,98.976,98.98,74.22999999999999
105,98.4,98.398,74.25
110,98.778,98.782,74.55000000000001
115,99.026,99.026,74.38
120,99.058,99.058,74.46000000000001
125,98.886,98.886,74.55000000000001
130,99.56,99.562,74.64
135,99.178,99.178,74.6
140,99.47,99.47,74.39
145,99.33999999999999,99.33999999999999,74.42999999999999
150,99.32,99.32,74.64
155,99.064,99.066,74.81
160,99.104,99.10600000000001,74.3
165,98.19,98.19,73.75
170,98.344,98.344,73.24000000000001
175,99.194,99.196,74.29
180,99.292,99.29400000000001,74.26
185,99.388,99.39,74.32
190,99.20400000000001,99.20400000000001,73.85000000000001
195,99.534,99.536,74.22999999999999
200,99.468,99.47,74.61
205,99.336,99.336,74.53
210,99.16199999999999,99.16199999999999,74.24
215,98.74000000000001,98.74000000000001,73.9
220,99.438,99.438,74.17
225,99.36,99.36,74.57000000000001
230,99.116,99.114,74.38
235,99.32600000000001,99.32600000000001,74.74
240,98.626,98.626,73.77
245,99.10600000000001,99.10600000000001,74.44
250,99.006,99.004,74.16
255,99.384,99.38,74.9
260,99.018,99.016,73.97
265,99.51,99.512,74.47
270,98.846,98.846,73.5
275,99.422,99.422,74.8
280,99.408,99.408,74.11
285,98.844,98.842,73.97
290,99.16,99.158,74.62
295,99.056,99.06,74.48
300,99.396,99.396,75.06
305,98.564,98.566,73.99
310,99.444,99.446,74.69
315,99.074,99.072,74.21
320,99.146,99.146,73.81
325,99.198,99.2,74.42999999999999
330,99.148,99.148,74.42
335,99.178,99.176,74.8
340,98.71,98.706,73.50999999999999
345,99.356,99.358,74.46000000000001
350,99.07000000000001,99.07000000000001,73.79
355,99.436,99.436,74.58
360,99.33800000000001,99.33800000000001,74.02
365,99.196,99.196,74.35000000000001
370,99.032,99.034,74.7
375,99.612,99.612,75.55
380,99.53999999999999,99.53800000000001,74.59
385,99.426,99.426,75.11
390,99.63,99.63,74.83
395,99.576,99.576,74.76
400,99.556,99.556,74.72
405,98.75,98.746,74.18
410,99.658,99.658,75.05
415,99.45,99.45,74.63
420,98.99799999999999,98.996,73.99
425,99.28399999999999,99.28399999999999,74.37
430,99.386,99.386,74.72
435,98.98400000000001,98.98400000000001,74.26
440,99.494,99.494,74.71
445,99.66199999999999,99.66199999999999,75.29
450,99.516,99.518,74.94
455,98.98599999999999,98.988,74.05000000000001
460,99.762,99.76,75.14999999999999
465,99.47200000000001,99.47,74.49
470,99.266,99.266,74.6
475,99.49,99.494,74.33
480,99.18400000000001,99.18,74.13
485,99.316,99.316,74.66000000000001
490,99.372,99.374,74.71
495,99.194,99.19,74.42999999999999
500,99.29400000000001,99.29400000000001,74.03
