,number_pca_components_class
0,10
1,11
2,12
3,13
4,13
5,13
6,15
7,16
8,14
9,13
10,15
11,13
12,12
13,9
14,13
15,15
16,16
17,16
18,14
19,14
20,13
21,15
22,13
23,7
24,15
25,15
26,16
27,15
28,14
29,14
30,14
31,15
32,15
33,13
34,14
35,14
36,14
37,14
38,16
39,15
40,15
41,15
42,15
43,15
44,13
45,12
46,15
47,16
48,14
49,13
50,13
51,13
52,13
53,15
54,14
55,12
56,13
57,12
58,13
59,15
60,12
61,13
62,14
63,14
64,14
65,13
66,14
67,16
68,12
69,16
70,11
71,13
72,16
73,14
74,15
75,14
76,15
77,14
78,13
79,16
80,16
81,12
82,12
83,15
84,12
85,16
86,14
87,14
88,16
89,16
90,11
91,14
92,14
93,12
94,12
95,14
96,14
97,13
98,14
99,15
100,15
101,13
102,15
103,11
104,15
105,14
106,14
107,13
108,13
109,15
110,14
111,11
112,12
113,16
114,14
115,12
116,11
117,14
118,12
119,13
120,14
121,12
122,17
123,15
124,12
125,14
126,13
127,15
128,12
129,14
130,16
131,15
132,14
133,9
134,15
135,15
136,14
137,14
138,14
139,15
140,14
141,16
142,14
143,12
144,16
145,12
146,11
147,15
148,12
149,16
150,15
151,15
152,14
153,12
154,11
155,15
156,15
157,13
158,17
159,17
160,17
161,16
162,12
163,14
164,13
165,12
166,9
167,13
168,16
169,15
170,12
171,14
172,16
173,12
174,15
175,17
176,12
177,14
178,14
179,15
180,16
181,14
182,14
183,14
184,12
185,15
186,10
187,12
188,15
189,12
190,14
191,12
192,12
193,15
194,12
195,14
196,13
197,13
198,12
199,14
