Epoch,Correct,Total,Accuracy
10,2859,36100,0.0792
11,2812,36100,0.0779
12,2917,36100,0.0808
13,2953,36100,0.0818
14,3065,36100,0.0849
15,3255,36100,0.0902
16,3313,36100,0.0918
17,3688,36100,0.1022
18,3719,36100,0.103
19,4218,36100,0.1168
20,4442,36100,0.123
21,4823,36100,0.1336
22,5246,36100,0.1453
23,5467,36100,0.1514
24,5686,36100,0.1575
25,6064,36100,0.168
26,6355,36100,0.176
27,6274,36100,0.1738
28,6437,36100,0.1783
29,6950,36100,0.1925
30,6526,36100,0.1808
31,7155,36100,0.1982
32,7597,36100,0.2104
33,7431,36100,0.2058
34,7647,36100,0.2118
35,8026,36100,0.2223
36,8003,36100,0.2217
37,8306,36100,0.2301
38,8693,36100,0.2408
39,8705,36100,0.2411
40,8767,36100,0.2429
41,9101,36100,0.2521
42,9500,36100,0.2632
43,9376,36100,0.2597
44,8832,36100,0.2447
45,9095,36100,0.2519
46,9633,36100,0.2668
47,9617,36100,0.2664
48,9631,36100,0.2668
49,9768,36100,0.2706
50,9871,36100,0.2734
51,10270,36100,0.2845
52,10364,36100,0.2871
53,10318,36100,0.2858
54,10606,36100,0.2938
55,10758,36100,0.298
56,10332,36100,0.2862
57,10881,36100,0.3014
58,10826,36100,0.2999
59,10975,36100,0.304
60,10990,36100,0.3044
61,11739,36100,0.3252
62,11839,36100,0.328
63,11169,36100,0.3094
64,11324,36100,0.3137
65,11843,36100,0.3281
66,10847,36100,0.3005
67,11958,36100,0.3312
68,11475,36100,0.3179
69,11388,36100,0.3155
70,11457,36100,0.3174
71,11608,36100,0.3216
72,11737,36100,0.3251
73,11797,36100,0.3268
74,12368,36100,0.3426
75,12281,36100,0.3402
76,12079,36100,0.3346
77,11421,36100,0.3164
78,11940,36100,0.3307
79,12354,36100,0.3422
80,11971,36100,0.3316
81,12056,36100,0.334
82,11654,36100,0.3228
83,11042,36100,0.3059
84,11942,36100,0.3308
85,11486,36100,0.3182
86,12247,36100,0.3393
87,12863,36100,0.3563
88,12651,36100,0.3504
89,12818,36100,0.3551
90,12477,36100,0.3456
91,12965,36100,0.3591
92,12325,36100,0.3414
93,12876,36100,0.3567
94,12896,36100,0.3572
95,12917,36100,0.3578
96,13286,36100,0.368
97,13279,36100,0.3678
98,13473,36100,0.3732
99,12902,36100,0.3574
