,number_pca_components_class
0,44
1,24
2,24
3,26
4,28
5,28
6,30
7,36
8,34
9,26
10,31
11,28
12,24
13,30
14,35
15,30
16,29
17,36
18,36
19,36
20,27
21,31
22,32
23,32
24,34
25,30
26,26
27,28
28,26
29,30
30,26
31,31
32,29
33,29
34,29
35,24
36,31
37,30
38,30
39,32
40,37
41,30
42,35
43,28
44,26
45,29
46,40
47,33
48,27
49,23
50,28
51,29
52,30
53,27
54,26
55,25
56,27
57,28
58,24
59,29
60,26
61,26
62,37
63,31
64,34
65,29
66,29
67,35
68,30
69,35
70,28
71,39
72,44
73,33
74,29
75,31
76,30
77,30
78,30
79,39
80,38
81,22
82,29
83,37
84,26
85,39
86,35
87,30
88,33
89,33
90,28
91,26
92,31
93,28
94,30
95,36
96,30
97,27
98,29
99,36
100,34
101,35
102,34
103,25
104,26
105,32
106,33
107,29
108,25
109,37
110,34
111,29
112,33
113,35
114,27
115,31
116,25
117,35
118,29
119,27
120,34
121,30
122,34
123,31
124,36
125,34
126,29
127,34
128,32
129,30
130,38
131,36
132,34
133,23
134,43
135,38
136,29
137,34
138,34
139,28
140,30
141,34
142,32
143,25
144,33
145,26
146,25
147,29
148,39
149,39
150,32
151,31
152,34
153,27
154,31
155,34
156,31
157,29
158,35
159,35
160,35
161,36
162,27
163,33
164,27
165,28
166,24
167,29
168,40
169,34
170,29
171,30
172,34
173,35
174,29
175,33
176,30
177,29
178,28
179,33
180,36
181,29
182,29
183,31
184,39
185,30
186,41
187,35
188,34
189,36
190,32
191,30
192,28
193,31
194,33
195,30
196,38
197,33
198,35
199,32
