epoch,Train_accuracy,Train_accuracy_org,Test_accuracy
11,86.18166666666667,89.25,88.36
12,89.64666666666666,90.51,89.48
13,90.70666666666666,91.69833333333334,90.42
14,91.19666666666667,91.66166666666666,90.07
15,91.41666666666667,92.07499999999999,90.45
16,91.46,91.79333333333334,90.21000000000001
17,91.43833333333333,92.27499999999999,90.60000000000001
18,91.82833333333333,92.525,90.74
19,91.86,91.25666666666666,89.71000000000001
20,91.62833333333333,92.35,90.33
21,91.49666666666667,92.335,90.75999999999999
22,91.55333333333333,92.63,90.89
23,91.69,91.59666666666666,90.33
24,91.70333333333333,92.455,90.7
25,91.84,91.735,90.03
26,91.85,92.60333333333334,90.94
27,91.57666666666667,92.44333333333333,90.71000000000001
28,91.42666666666666,92.805,90.97
29,91.66333333333333,93.12,91.33
30,91.52,92.64166666666667,90.99000000000001
31,91.3,92.49333333333334,91.09
32,91.21666666666667,92.855,91.49000000000001
33,91.29,93.20333333333333,91.25999999999999
34,91.485,92.19166666666668,90.61
35,91.11833333333334,90.945,89.5
36,90.96499999999999,92.33333333333333,90.36
37,90.78666666666668,92.49333333333334,90.64
38,90.84,91.53666666666666,89.69
39,90.24,91.16166666666666,89.71000000000001
40,90.67666666666668,91.14,89.48
41,90.64,91.95166666666667,90.32
42,90.05833333333332,91.535,90.34
43,90.41166666666666,92.31833333333334,90.92
44,90.15166666666666,91.39833333333334,90.05
45,89.91333333333333,90.98,89.3
46,89.25999999999999,92.08833333333334,90.2
47,88.86666666666667,90.08666666666667,88.53999999999999
48,88.14333333333333,90.53,89.14999999999999
49,90.10666666666667,91.57166666666666,89.92
50,89.73,92.14,90.42999999999999
51,90.33,92.21166666666667,90.4
52,89.31666666666666,92.12666666666667,90.3
53,89.45666666666666,90.51666666666667,89.16
54,88.13833333333334,90.50666666666667,88.78
55,88.49000000000001,90.85333333333332,89.05999999999999
56,88.1,80.38833333333332,79.57
57,88.45166666666667,91.54833333333333,90.10000000000001
58,88.325,91.72666666666667,90.32
59,89.11166666666666,91.58500000000001,89.66
60,88.07833333333333,88.735,87.47
61,87.53833333333333,90.415,89.27000000000001
62,87.28166666666667,90.35833333333333,89.09
63,88.33,89.66833333333334,88.5
64,89.02,91.17,89.59
65,87.17666666666666,89.96166666666666,88.56
66,87.885,88.55166666666666,86.91
67,88.31833333333333,91.50500000000001,90.34
68,86.92333333333333,90.305,88.88000000000001
69,86.73333333333333,85.08166666666666,83.82
70,84.405,88.93666666666667,87.46000000000001
71,86.32333333333332,88.69333333333333,87.56
72,86.72166666666666,88.425,87.03999999999999
73,87.18833333333333,89.90166666666667,88.48
74,87.25333333333334,89.685,88.66000000000001
75,87.27166666666668,89.81,88.49000000000001
76,88.565,90.24166666666666,89.18
77,86.65333333333334,85.70833333333333,84.77
78,87.37833333333333,87.55,86.49
79,88.10833333333333,90.49333333333334,88.94
80,86.02,90.34333333333333,88.96
81,87.015,89.17,87.92999999999999
82,86.39166666666667,85.78166666666667,85.22
83,85.98166666666667,90.83833333333334,89.56
84,84.63166666666667,79.67833333333333,78.92
85,80.73166666666667,81.19833333333332,80.36
86,85.01833333333333,89.09833333333333,87.7
87,85.61,82.98166666666667,81.35
88,78.945,78.70666666666666,77.68
89,79.61166666666666,81.56166666666667,80.10000000000001
90,76.905,88.42833333333333,87.58
91,82.10499999999999,83.98,82.89999999999999
92,82.545,87.59833333333333,86.03
93,77.00333333333333,86.715,85.34
94,74.05333333333334,38.99666666666667,39.07
95,70.665,65.60166666666667,65.18
96,70.47166666666666,74.18,74.02
97,60.870000000000005,72.245,72.38
98,68.13333333333334,73.00999999999999,72.59
99,69.97833333333332,41.185,40.510000000000005
100,72.14833333333334,75.61,75.05
