,number_pca_components_class
0,4
1,7
2,9
3,7
4,10
5,9
6,9
7,9
8,9
9,9
10,9
11,10
12,8
13,5
14,7
15,9
16,9
17,8
18,7
19,9
20,8
21,10
22,7
23,4
24,9
25,9
26,9
27,10
28,10
29,10
30,9
31,10
32,10
33,9
34,7
35,10
36,7
37,7
38,7
39,8
40,9
41,10
42,9
43,8
44,8
45,4
46,8
47,9
48,10
49,9
50,9
51,8
52,8
53,9
54,9
55,8
56,9
57,9
58,8
59,9
60,9
61,8
62,9
63,9
64,10
65,8
66,7
67,10
68,8
69,10
70,7
71,7
72,8
73,10
74,9
75,9
76,10
77,9
78,9
79,10
80,9
81,8
82,7
83,8
84,8
85,8
86,9
87,9
88,10
89,9
90,8
91,8
92,9
93,7
94,8
95,8
96,8
97,10
98,9
99,10
100,10
101,7
102,9
103,8
104,8
105,9
106,9
107,9
108,8
109,9
110,10
111,7
112,8
113,8
114,10
115,9
116,7
117,9
118,8
119,8
120,9
121,8
122,10
123,10
124,7
125,9
126,8
127,9
128,8
129,9
130,9
131,10
132,8
133,6
134,8
135,10
136,9
137,8
138,9
139,10
140,9
141,10
142,9
143,8
144,10
145,8
146,8
147,10
148,6
149,9
150,9
151,10
152,10
153,8
154,7
155,9
156,10
157,7
158,10
159,9
160,10
161,9
162,8
163,9
164,8
165,8
166,6
167,8
168,10
169,8
170,7
171,9
172,9
173,7
174,8
175,8
176,8
177,6
178,5
179,8
180,9
181,6
182,4
183,7
184,4
185,8
186,3
187,4
188,4
189,6
190,5
191,4
192,3
193,8
194,6
195,8
196,7
197,7
198,6
199,8
