epoch,Train_accuracy,Train_accuracy_org,Test_accuracy
11,40.388000000000005,60.62,58.41
12,44.102000000000004,63.136,59.650000000000006
13,46.634,65.80799999999999,61.6
14,48.896,64.984,60.260000000000005
15,51.044,67.46,61.25000000000001
16,52.803999999999995,66.75999999999999,59.85
17,54.562,66.956,59.57
18,55.798,65.556,57.82000000000001
19,56.68,65.098,57.43000000000001
20,57.126,65.226,57.16
21,57.618,64.94,55.96
22,57.946,66.066,56.71000000000001
23,58.111999999999995,65.976,56.64
24,58.328,64.724,55.83
25,58.57,66.046,56.21000000000001
26,58.784000000000006,64.586,55.46
27,58.704,64.672,54.89000000000001
28,59.182,64.972,55.169999999999995
29,59.728,63.81400000000001,53.879999999999995
30,59.708000000000006,65.50200000000001,56.21000000000001
31,60.251999999999995,64.538,53.790000000000006
32,60.39600000000001,65.956,55.089999999999996
33,61.282000000000004,60.218,50.870000000000005
34,61.778,62.105999999999995,51.980000000000004
35,62.068,64.178,53.73
36,62.373999999999995,64.848,53.89000000000001
37,62.904,65.132,53.14
38,61.364,65.91,53.92
39,63.12,64.848,52.61
40,63.408,62.83,51.12
41,62.87199999999999,62.105999999999995,49.85
42,63.966,64.034,51.349999999999994
43,63.916,43.78,39.14
44,63.074,57.867999999999995,46.85
45,64.484,62.432,50.64999999999999
46,64.16,61.206,49.85
47,65.57,62.09,50.19
48,65.452,63.468,50.67
49,65.72,64.226,51.55
50,65.08800000000001,59.324,48.28
51,64.126,62.78399999999999,50.21
52,65.77199999999999,63.656,50.849999999999994
53,66.23,62.08,48.89
54,66.182,58.938,47.77
55,66.488,58.018,48.089999999999996
56,66.984,60.902,48.9
57,66.288,61.082,48.02
58,64.3,63.166,50.06
59,65.768,60.132,46.94
60,65.902,62.29,48.97
61,66.534,61.504000000000005,48.480000000000004
62,67.596,59.608000000000004,46.02
63,65.972,63.294,50.56
64,63.81,61.522,48.03
65,64.196,62.878,49.8
66,65.582,62.59400000000001,49.58
67,62.916000000000004,61.474,48.28
68,65.42,58.766,47.04
69,65.232,60.204,47.75
70,67.438,61.472,48.33
71,65.096,61.104,47.55
72,65.404,60.15200000000001,47.08
73,67.192,61.854,47.980000000000004
74,66.996,62.33800000000001,48.339999999999996
75,64.90599999999999,60.902,48.44
76,68.862,57.738,45.46
77,66.592,54.068000000000005,43.3
78,63.108,48.496,38.85
79,65.932,54.432,42.6
80,67.02799999999999,59.304,44.97
81,67.09,56.572,43.89
82,65.62400000000001,56.806,43.63
83,67.818,59.922,46.12
84,65.396,58.104,44.91
85,64.006,59.019999999999996,46.72
86,59.058,62.275999999999996,48.74
87,65.096,59.402,45.67
88,63.378,61.666,47.370000000000005
89,65.01400000000001,61.626000000000005,48.68
90,67.0,60.72,46.77
91,63.746,57.525999999999996,46.089999999999996
92,64.788,60.472,46.23
93,67.28,59.84,46.089999999999996
94,63.339999999999996,58.022,45.28
95,63.660000000000004,60.41,48.209999999999994
96,65.23400000000001,55.87800000000001,45.31
97,65.122,58.876,45.96
98,65.692,49.76,40.300000000000004
99,59.498,60.604,46.82
100,63.91,54.254000000000005,46.33
