,number_pca_components_class
0,6
1,9
2,8
3,7
4,8
5,7
6,9
7,10
8,8
9,7
10,6
11,9
12,6
13,7
14,10
15,10
16,10
17,9
18,8
19,8
20,8
21,7
22,9
23,7
24,7
25,9
26,9
27,6
28,7
29,8
30,6
31,9
32,8
33,7
34,6
35,9
36,6
37,8
38,9
39,9
40,9
41,6
42,10
43,9
44,8
45,6
46,9
47,9
48,9
49,8
50,6
51,7
52,9
53,7
54,6
55,6
56,8
57,6
58,8
59,8
60,6
61,8
62,8
63,8
64,10
65,7
66,9
67,9
68,6
69,10
70,6
71,7
72,9
73,7
74,6
75,6
76,8
77,7
78,9
79,9
80,8
81,7
82,6
83,9
84,6
85,9
86,6
87,6
88,8
89,9
90,7
91,7
92,9
93,8
94,6
95,8
96,8
97,7
98,8
99,8
100,7
101,7
102,9
103,9
104,8
105,7
106,7
107,7
108,6
109,7
110,8
111,7
112,7
113,8
114,9
115,9
116,6
117,6
118,7
119,7
120,6
121,8
122,10
123,7
124,6
125,6
126,7
127,6
128,6
129,7
130,9
131,8
132,7
133,6
134,8
135,8
136,7
137,9
138,7
139,6
140,9
141,9
142,9
143,7
144,8
145,8
146,5
147,5
148,8
149,8
150,7
151,7
152,7
153,8
154,6
155,7
156,6
157,8
158,9
159,8
160,7
161,10
162,8
163,6
164,7
165,7
166,6
167,8
168,9
169,9
170,6
171,8
172,10
173,5
174,8
175,10
176,8
177,7
178,6
179,8
180,7
181,9
182,8
183,8
184,7
185,6
186,7
187,7
188,8
189,8
190,5
191,7
192,6
193,7
194,7
195,7
196,11
197,8
198,8
199,9
