,number_pca_components_class
0,9
1,7
2,10
3,10
4,9
5,9
6,11
7,11
8,10
9,9
10,10
11,9
12,7
13,7
14,11
15,11
16,10
17,11
18,10
19,10
20,9
21,9
22,10
23,9
24,9
25,10
26,11
27,9
28,8
29,8
30,8
31,10
32,9
33,9
34,10
35,9
36,10
37,11
38,11
39,11
40,11
41,10
42,11
43,11
44,8
45,8
46,11
47,10
48,9
49,8
50,8
51,9
52,11
53,10
54,8
55,7
56,9
57,8
58,7
59,9
60,7
61,9
62,10
63,8
64,10
65,7
66,11
67,11
68,7
69,11
70,7
71,12
72,12
73,9
74,9
75,8
76,9
77,8
78,10
79,12
80,12
81,7
82,7
83,11
84,7
85,11
86,9
87,9
88,10
89,11
90,9
91,10
92,10
93,8
94,8
95,11
96,11
97,9
98,9
99,9
100,9
101,11
102,10
103,9
104,9
105,8
106,8
107,8
108,7
109,9
110,9
111,7
112,7
113,10
114,8
115,9
116,7
117,9
118,8
119,7
120,8
121,9
122,11
123,9
124,10
125,8
126,8
127,9
128,8
129,9
130,11
131,9
132,10
133,7
134,10
135,10
136,9
137,11
138,8
139,8
140,9
141,9
142,8
143,6
144,9
145,8
146,7
147,8
148,10
149,11
150,8
151,9
152,9
153,8
154,9
155,9
156,9
157,10
158,11
159,10
160,10
161,10
162,10
163,9
164,8
165,9
166,8
167,8
168,11
169,10
170,10
171,10
172,11
173,10
174,10
175,11
176,7
177,10
178,10
179,10
180,10
181,11
182,11
183,11
184,9
185,9
186,8
187,10
188,10
189,10
190,10
191,10
192,10
193,9
194,11
195,11
196,12
197,11
198,11
199,10
