,epoch,average_angle_pc_weight
0,0,90.10259399414062
1,1,74.37376022338867
2,2,72.97922210693359
3,4,71.7981460571289
4,6,71.06210708618164
5,8,70.3941879272461
6,10,69.87776107788086
7,12,69.89761886596679
8,14,69.99434890747071
9,16,70.2131576538086
10,18,70.57679443359375
11,20,70.97196502685547
12,25,72.65747146606445
13,30,74.35979080200195
14,35,76.82984237670898
15,40,78.90676803588867
16,45,80.51106796264648
17,50,81.5765869140625
18,55,82.02010116577148
19,60,82.4659797668457
20,65,83.00652160644532
21,70,83.15328826904297
22,75,83.51005325317382
23,80,83.46921997070312
24,85,83.4045036315918
25,90,83.7637435913086
26,95,83.73261184692383
27,100,83.6408935546875
28,105,83.63786468505859
29,110,83.53176193237304
30,115,83.34942092895508
31,120,83.55950393676758
32,125,83.42746429443359
33,130,83.37564086914062
34,135,83.33971939086913
35,140,83.41238098144531
36,145,83.4801025390625
37,150,83.21753234863282
38,155,83.31926803588867
39,160,83.33935089111328
40,165,83.01311645507812
41,170,83.15086364746094
42,175,82.95145034790039
43,180,83.05138626098633
44,185,83.1782341003418
45,190,83.02729568481445
46,195,82.83073120117187
47,200,82.71872634887696
48,205,82.81483383178711
49,210,82.78572616577148
50,215,82.75511474609375
51,220,82.7106689453125
52,225,82.63633804321289
53,230,82.44804611206055
54,235,82.52196502685547
55,240,82.52221298217773
56,245,82.54803466796875
57,250,82.59179992675782
58,255,82.42379455566406
59,260,82.24864883422852
60,265,82.30564193725586
61,270,82.29180526733398
62,275,81.99962692260742
63,280,82.26451263427734
64,285,82.07412490844726
65,290,82.12849502563476
66,295,82.0701919555664
67,300,82.00258026123046
68,305,82.20748977661133
69,310,81.97685775756835
70,315,82.12423782348633
71,320,81.93914642333985
72,325,81.83519821166992
73,330,82.0527442932129
74,335,82.0788787841797
75,340,81.94140396118163
76,345,82.05553131103515
77,350,81.89981460571289
78,355,81.94577407836914
79,360,81.90575332641602
80,365,81.73796157836914
81,370,81.96869201660157
82,375,81.9020278930664
83,380,81.7087028503418
84,385,81.8698974609375
85,390,81.75452041625977
86,395,81.76915283203125
87,400,81.73654556274414
88,405,81.9957061767578
89,410,81.76124649047851
90,415,81.77892990112305
91,420,81.93090438842773
92,425,81.71368789672852
93,430,81.6538688659668
94,435,81.81021194458008
95,440,81.86793441772461
96,445,81.78167266845703
97,450,81.70670776367187
98,455,81.7108871459961
99,460,81.69912033081054
100,465,81.75489654541016
101,470,81.77874298095703
102,475,81.86763229370118
103,480,81.81030654907227
104,485,81.97633056640625
105,490,81.75995864868165
106,495,81.68171920776368
107,500,81.68380584716797
