,pca_variance_class
0,0.5033776960948768
1,0.5400203198194553
2,0.5476003119046464
3,0.6202364649977882
4,0.5426444960818456
5,0.5601352272767872
6,0.5536704324841468
7,0.5710822799424016
8,0.609500380616977
9,0.6090174260001073
