Epoch,Correct,Total,Accuracy
40,6113,36100,0.1693
41,6923,36100,0.1918
42,8490,36100,0.2352
43,9496,36100,0.263
44,10167,36100,0.2816
45,11016,36100,0.3052
46,12170,36100,0.3371
47,13289,36100,0.3681
48,12973,36100,0.3594
49,14462,36100,0.4006
50,13838,36100,0.3833
51,14568,36100,0.4035
52,14187,36100,0.393
53,15379,36100,0.426
54,15814,36100,0.4381
55,16631,36100,0.4607
56,16058,36100,0.4448
57,16374,36100,0.4536
58,17068,36100,0.4728
59,17210,36100,0.4767
60,18063,36100,0.5004
61,18086,36100,0.501
62,18331,36100,0.5078
63,19367,36100,0.5365
64,18970,36100,0.5255
65,18730,36100,0.5188
66,20006,36100,0.5542
67,18982,36100,0.5258
68,20022,36100,0.5546
69,20446,36100,0.5664
70,20403,36100,0.5652
71,20560,36100,0.5695
72,20766,36100,0.5752
73,20040,36100,0.5551
74,21479,36100,0.595
75,21177,36100,0.5866
76,20967,36100,0.5808
77,22049,36100,0.6108
78,20412,36100,0.5654
79,21376,36100,0.5921
80,21867,36100,0.6057
81,21190,36100,0.587
82,21699,36100,0.6011
83,22959,36100,0.636
84,20835,36100,0.5771
85,22977,36100,0.6365
86,23521,36100,0.6516
87,23524,36100,0.6516
88,21958,36100,0.6083
89,22247,36100,0.6163
90,24096,36100,0.6675
91,24679,36100,0.6836
92,24146,36100,0.6689
93,24132,36100,0.6685
94,23959,36100,0.6637
95,23255,36100,0.6442
96,24046,36100,0.6661
97,24979,36100,0.6919
98,23404,36100,0.6483
99,25164,36100,0.6971
