,acc_class
0,0.1475
1,0.187
2,0.1314
3,0.0971
4,0.1512
5,0.0703
6,0.0219
7,0.0531
8,0.0429
9,0.0557
10,0.0143
11,0.062
12,0.2016
13,0.0723
14,0.0796
15,0.0178
16,0.0136
17,0.0079
18,0.0663
19,0.0269
20,0.1018
21,0.0807
22,0.0684
23,0.0865
24,0.0437
25,0.0566
26,0.0542
27,0.0202
28,0.0181
29,0.0207
30,0.0584
31,0.1767
32,0.0301
33,0.0416
34,0.1144
35,0.0533
36,0.0535
37,0.0343
38,0.0116
39,0.0537
40,0.0062
41,0.0506
42,0.0869
43,0.0288
44,0.0973
45,0.0987
46,0.0168
47,0.0693
48,0.0918
49,0.0361
50,0.0732
51,0.0503
52,0.0575
53,0.0533
54,0.0183
55,0.0511
56,0.0331
57,0.0901
58,0.1092
59,0.0294
60,0.0528
61,0.0621
62,0.0022
63,0.0232
64,0.011
65,0.0333
66,0.0586
67,0.002
68,0.0558
69,0.098
70,0.0896
71,0.0736
72,0.0323
73,0.0172
74,0.0631
75,0.0479
76,0.0074
77,0.0174
78,0.0612
79,0.0265
80,0.0208
81,0.0839
82,0.0819
83,0.02
84,0.0298
85,0.0254
86,0.0174
87,0.0233
88,0.0106
89,0.0142
90,0.033
91,0.0496
92,0.0575
93,0.1052
94,0.0545
95,0.0443
96,0.0802
97,0.0818
98,0.0278
99,0.0308
100,0.0079
101,0.0582
102,0.0156
103,0.1654
104,0.0425
105,0.0356
106,0.0198
107,0.0873
108,0.0483
109,0.002
110,0.0566
111,0.0845
112,0.0191
113,0.0337
114,0.0204
115,0.1677
116,0.0763
117,0.0258
118,0.0471
119,0.0489
120,0.0753
121,0.0947
122,0.004
123,0.0602
124,0.082
125,0.0084
126,0.0359
127,0.006
128,0.0365
129,0.0115
130,0.0098
131,0.0119
132,0.0282
133,0.0891
134,0.0163
135,0.0059
136,0.0248
137,0.0423
138,0.0343
139,0.0477
140,0.0564
141,0.0135
142,0.0232
143,0.0913
144,0.0102
145,0.1965
146,0.1181
147,0.0257
148,0.0629
149,0.0159
150,0.0307
151,0.0609
152,0.0157
153,0.0794
154,0.0916
155,0.0309
156,0.0339
157,0.0232
158,0.0165
159,0.01
160,0.0081
161,0.0058
162,0.1091
163,0.0279
164,0.0694
165,0.1822
166,0.1311
167,0.0787
168,0.006
169,0.0207
170,0.0613
171,0.0393
172,0.0234
173,0.0602
174,0.054
175,0.0208
176,0.1325
177,0.0577
178,0.1045
179,0.0742
180,0.0886
181,0.0868
182,0.1057
183,0.1121
184,0.0323
185,0.0437
186,0.1243
187,0.0848
188,0.0522
189,0.0707
190,0.0228
191,0.1653
192,0.0895
193,0.1135
194,0.0628
195,0.0948
196,0.0981
197,0.0814
198,0.0851
199,0.0858
