,number_pca_components_class
0,36
1,34
2,39
3,41
4,39
5,38
6,44
7,48
8,43
9,33
10,43
11,41
12,30
13,36
14,51
15,46
16,45
17,51
18,44
19,43
20,40
21,40
22,47
23,36
24,41
25,39
26,43
27,35
28,31
29,39
30,30
31,47
32,39
33,34
34,38
35,37
36,45
37,42
38,47
39,46
40,48
41,44
42,48
43,46
44,37
45,37
46,50
47,49
48,39
49,34
50,35
51,40
52,41
53,38
54,31
55,32
56,37
57,35
58,35
59,40
60,35
61,37
62,45
63,38
64,42
65,37
66,43
67,46
68,34
69,49
70,35
71,52
72,58
73,40
74,34
75,37
76,39
77,35
78,44
79,50
80,51
81,31
82,31
83,50
84,32
85,48
86,36
87,41
88,46
89,48
90,43
91,42
92,44
93,34
94,38
95,46
96,41
97,38
98,38
99,41
100,36
101,42
102,43
103,37
104,42
105,38
106,40
107,35
108,35
109,45
110,41
111,30
112,33
113,49
114,37
115,42
116,29
117,42
118,36
119,31
120,37
121,35
122,48
123,39
124,43
125,33
126,38
127,41
128,36
129,37
130,54
131,42
132,44
133,30
134,45
135,46
136,37
137,44
138,36
139,43
140,43
141,43
142,42
143,30
144,44
145,37
146,31
147,36
148,45
149,47
150,39
151,43
152,38
153,42
154,31
155,41
156,39
157,41
158,47
159,48
160,46
161,44
162,39
163,39
164,37
165,37
166,30
167,39
168,48
169,40
170,36
171,39
172,46
173,46
174,41
175,46
176,37
177,36
178,37
179,42
180,43
181,42
182,39
183,45
184,41
185,41
186,35
187,44
188,41
189,41
190,38
191,35
192,33
193,41
194,39
195,47
196,51
197,44
198,39
199,44
