Epoch,Correct,Total,Accuracy
40,12467,16724,0.7455
41,12400,16724,0.7414
42,12550,16724,0.7504
43,12927,16724,0.773
44,13052,16724,0.7804
45,12096,16724,0.7233
46,11796,16724,0.7053
47,12412,16724,0.7422
48,12774,16724,0.7638
49,12396,16724,0.7412
50,11105,16724,0.664
51,11896,16724,0.7113
52,11317,16724,0.6767
53,10991,16724,0.6572
54,9791,16724,0.5854
55,9849,16724,0.5889
56,9463,16724,0.5658
57,9214,16724,0.5509
58,8986,16724,0.5373
59,9644,16724,0.5767
60,8788,16724,0.5255
61,9475,16724,0.5666
62,8081,16724,0.4832
63,9169,16724,0.5483
64,9086,16724,0.5433
65,9328,16724,0.5578
66,9525,16724,0.5695
67,8633,16724,0.5162
68,8287,16724,0.4955
69,8009,16724,0.4789
70,9285,16724,0.5552
71,7606,16724,0.4548
72,7520,16724,0.4497
73,7668,16724,0.4585
74,7614,16724,0.4553
75,7366,16724,0.4404
76,7820,16724,0.4676
77,7825,16724,0.4679
78,7359,16724,0.44
79,7765,16724,0.4643
80,9536,16724,0.5702
81,8127,16724,0.4859
82,7054,16724,0.4218
83,6925,16724,0.4141
84,6496,16724,0.3884
85,7163,16724,0.4283
86,6763,16724,0.4044
87,7132,16724,0.4265
88,6159,16724,0.3683
89,8306,16724,0.4967
90,7004,16724,0.4188
91,8604,16724,0.5145
92,7680,16724,0.4592
93,8994,16724,0.5378
94,8483,16724,0.5072
95,6543,16724,0.3912
96,6963,16724,0.4163
97,7786,16724,0.4656
98,7274,16724,0.4349
99,8240,16724,0.4927
