epoch,Train_acc_zerobias,Train_acc_org_zerobias,Test_acc_zerobias
0,70.035,69.99666666666667,70.76
1,91.83666666666667,91.835,92.52
2,94.755,94.75666666666666,95.07
4,97.405,97.405,97.59
6,98.13,98.13,98.22999999999999
8,98.55333333333334,98.55166666666668,98.61
10,98.87666666666667,98.87666666666667,98.76
12,99.125,99.125,98.86
14,99.22166666666666,99.22166666666666,98.83999999999999
16,99.39,99.39,98.99
18,99.52,99.52,99.02
20,99.42999999999999,99.42999999999999,99.02
25,99.56666666666666,99.56666666666666,99.1
30,99.53666666666666,99.53666666666666,98.83999999999999
35,99.68333333333334,99.68333333333334,99.06
40,99.60833333333333,99.60833333333333,98.87
