Epoch,Correct,Total,Accuracy
10,26502,27697,0.9569
11,26586,27697,0.9599
12,27253,27697,0.984
13,27243,27697,0.9836
14,27275,27697,0.9848
15,27193,27697,0.9818
16,27232,27697,0.9832
17,27122,27697,0.9792
18,27218,27697,0.9827
19,27125,27697,0.9793
20,27092,27697,0.9782
21,27229,27697,0.9831
22,27107,27697,0.9787
23,25097,27697,0.9061
24,26806,27697,0.9678
25,27178,27697,0.9813
26,27108,27697,0.9787
27,27123,27697,0.9793
28,27092,27697,0.9782
29,27207,27697,0.9823
30,26968,27697,0.9737
31,26599,27697,0.9604
32,26855,27697,0.9696
33,27022,27697,0.9756
34,26923,27697,0.9721
35,27025,27697,0.9757
36,26705,27697,0.9642
37,26998,27697,0.9748
38,27018,27697,0.9755
39,27187,27697,0.9816
40,26829,27697,0.9687
41,27109,27697,0.9788
42,26864,27697,0.9699
43,27137,27697,0.9798
44,27064,27697,0.9771
45,26994,27697,0.9746
46,27007,27697,0.9751
47,26987,27697,0.9744
48,26918,27697,0.9719
49,27064,27697,0.9771
50,27091,27697,0.9781
51,27040,27697,0.9763
52,27043,27697,0.9764
53,27193,27697,0.9818
54,26954,27697,0.9732
55,27118,27697,0.9791
56,27140,27697,0.9799
57,27038,27697,0.9762
58,26957,27697,0.9733
59,26747,27697,0.9657
60,27017,27697,0.9754
61,27165,27697,0.9808
62,26872,27697,0.9702
63,27124,27697,0.9793
64,26847,27697,0.9693
65,26859,27697,0.9697
66,26781,27697,0.9669
67,27058,27697,0.9769
68,26960,27697,0.9734
69,26792,27697,0.9673
70,27114,27697,0.979
71,27159,27697,0.9806
72,27061,27697,0.977
73,26759,27697,0.9661
74,27028,27697,0.9758
75,26917,27697,0.9718
76,26942,27697,0.9727
77,27070,27697,0.9774
78,26927,27697,0.9722
79,26776,27697,0.9667
80,26691,27697,0.9637
81,27061,27697,0.977
82,26907,27697,0.9715
83,25548,27697,0.9224
84,26948,27697,0.973
85,26847,27697,0.9693
86,26842,27697,0.9691
87,26759,27697,0.9661
88,26870,27697,0.9701
89,26777,27697,0.9668
90,26978,27697,0.974
91,26147,27697,0.944
92,26163,27697,0.9446
93,26471,27697,0.9557
94,26899,27697,0.9712
95,26975,27697,0.9739
96,27122,27697,0.9792
97,26800,27697,0.9676
98,26748,27697,0.9657
99,26821,27697,0.9684
