Epoch,Correct,Total,Accuracy
10,35697,38464,0.9281
11,35441,38464,0.9214
12,35789,38464,0.9305
13,36505,38464,0.9491
14,36249,38464,0.9424
15,36379,38464,0.9458
16,36313,38464,0.9441
17,36341,38464,0.9448
18,36327,38464,0.9444
19,36567,38464,0.9507
20,35431,38464,0.9211
21,36222,38464,0.9417
22,35150,38464,0.9138
23,35911,38464,0.9336
24,35973,38464,0.9352
25,35238,38464,0.9161
26,35427,38464,0.921
27,35186,38464,0.9148
28,34468,38464,0.8961
29,34439,38464,0.8954
30,34826,38464,0.9054
31,34192,38464,0.8889
32,33997,38464,0.8839
33,34199,38464,0.8891
34,34522,38464,0.8975
35,34154,38464,0.8879
36,33909,38464,0.8816
37,34154,38464,0.8879
38,33631,38464,0.8744
39,34007,38464,0.8841
40,33496,38464,0.8708
41,34498,38464,0.8969
42,34491,38464,0.8967
43,34388,38464,0.894
44,34647,38464,0.9008
45,32899,38464,0.8553
46,33735,38464,0.8771
47,35461,38464,0.9219
48,34078,38464,0.886
49,34129,38464,0.8873
50,34511,38464,0.8972
51,34218,38464,0.8896
52,33564,38464,0.8726
53,34078,38464,0.886
54,34413,38464,0.8947
55,34084,38464,0.8861
56,34425,38464,0.895
57,35031,38464,0.9107
58,34495,38464,0.8968
59,35121,38464,0.9131
60,35320,38464,0.9183
61,34576,38464,0.8989
62,34784,38464,0.9043
63,34488,38464,0.8966
64,34414,38464,0.8947
65,33551,38464,0.8723
66,34395,38464,0.8942
67,32901,38464,0.8554
68,35323,38464,0.9183
69,34436,38464,0.8953
70,34442,38464,0.8954
71,34450,38464,0.8956
72,35171,38464,0.9144
73,34802,38464,0.9048
74,34220,38464,0.8897
75,35593,38464,0.9254
76,34471,38464,0.8962
77,28270,38464,0.735
78,31368,38464,0.8155
79,35347,38464,0.919
80,34502,38464,0.897
81,35573,38464,0.9248
82,30890,38464,0.8031
83,35241,38464,0.9162
84,34324,38464,0.8924
85,33050,38464,0.8592
86,34010,38464,0.8842
87,34293,38464,0.8916
88,34564,38464,0.8986
89,30550,38464,0.7942
90,35057,38464,0.9114
91,34877,38464,0.9067
92,35139,38464,0.9136
93,34623,38464,0.9001
94,35685,38464,0.9278
95,33904,38464,0.8814
96,35257,38464,0.9166
97,32226,38464,0.8378
98,35461,38464,0.9219
99,35312,38464,0.9181
