Epoch,Correct,Total,Accuracy
40,3128,27121,0.1153
41,3511,27121,0.1295
42,3740,27121,0.1379
43,3989,27121,0.1471
44,4421,27121,0.163
45,4507,27121,0.1662
46,4903,27121,0.1808
47,5034,27121,0.1856
48,5257,27121,0.1938
49,5369,27121,0.198
50,5387,27121,0.1986
51,5566,27121,0.2052
52,5444,27121,0.2007
53,5708,27121,0.2105
54,5348,27121,0.1972
55,5591,27121,0.2062
56,5502,27121,0.2029
57,5511,27121,0.2032
58,5636,27121,0.2078
59,5391,27121,0.1988
60,5448,27121,0.2009
61,5509,27121,0.2031
62,5255,27121,0.1938
63,5138,27121,0.1894
64,5328,27121,0.1965
65,5341,27121,0.1969
66,5021,27121,0.1851
67,5118,27121,0.1887
68,5084,27121,0.1875
69,5034,27121,0.1856
70,5111,27121,0.1885
71,5050,27121,0.1862
72,4809,27121,0.1773
73,4458,27121,0.1644
74,4592,27121,0.1693
75,4585,27121,0.1691
76,4543,27121,0.1675
77,4447,27121,0.164
78,4250,27121,0.1567
79,4229,27121,0.1559
80,4120,27121,0.1519
81,4261,27121,0.1571
82,4046,27121,0.1492
83,4084,27121,0.1506
84,4044,27121,0.1491
85,3851,27121,0.142
86,3880,27121,0.1431
87,3586,27121,0.1322
88,3636,27121,0.1341
89,3508,27121,0.1293
90,3439,27121,0.1268
91,3491,27121,0.1287
92,3498,27121,0.129
93,3379,27121,0.1246
94,3342,27121,0.1232
95,3363,27121,0.124
96,3365,27121,0.1241
97,3262,27121,0.1203
98,2917,27121,0.1076
99,2915,27121,0.1075
