,number_pca_components_class
0,29
1,13
2,13
3,16
4,16
5,15
6,18
7,23
8,20
9,14
10,17
11,16
12,13
13,24
14,23
15,17
16,16
17,21
18,20
19,21
20,16
21,17
22,18
23,23
24,19
25,16
26,15
27,16
28,14
29,16
30,15
31,18
32,16
33,16
34,16
35,13
36,19
37,17
38,21
39,21
40,21
41,18
42,20
43,16
44,15
45,16
46,25
47,18
48,15
49,14
50,15
51,16
52,17
53,15
54,15
55,14
56,15
57,15
58,13
59,15
60,14
61,14
62,23
63,18
64,20
65,16
66,17
67,19
68,16
69,20
70,15
71,25
72,29
73,19
74,18
75,18
76,17
77,16
78,18
79,26
80,26
81,12
82,15
83,23
84,14
85,26
86,20
87,17
88,20
89,18
90,16
91,15
92,20
93,14
94,16
95,21
96,18
97,16
98,17
99,20
100,18
101,24
102,18
103,14
104,16
105,18
106,17
107,16
108,13
109,21
110,19
111,14
112,18
113,22
114,16
115,17
116,14
117,21
118,15
119,15
120,18
121,17
122,21
123,17
124,22
125,19
126,15
127,19
128,17
129,17
130,24
131,20
132,24
133,12
134,25
135,22
136,16
137,21
138,20
139,17
140,17
141,20
142,18
143,13
144,19
145,14
146,14
147,16
148,25
149,24
150,16
151,19
152,18
153,16
154,17
155,19
156,16
157,16
158,22
159,23
160,19
161,20
162,15
163,17
164,15
165,14
166,13
167,15
168,26
169,23
170,18
171,16
172,21
173,21
174,16
175,19
176,16
177,16
178,16
179,18
180,21
181,16
182,16
183,19
184,27
185,17
186,23
187,20
188,22
189,20
190,17
191,16
192,16
193,17
194,22
195,17
196,27
197,19
198,23
199,18
