,number_pca_components_class
0,3
1,4
2,4
3,4
4,5
5,5
6,4
7,4
8,5
9,4
10,4
11,5
12,4
13,5
14,4
15,4
16,5
17,3
18,5
19,4
20,5
21,4
22,4
23,5
24,4
25,5
26,4
27,4
28,3
29,4
30,3
31,5
32,4
33,5
34,4
35,4
36,3
37,4
38,4
39,5
40,5
41,5
42,4
43,3
44,4
45,5
46,4
47,5
48,4
49,4
50,4
51,4
52,5
53,5
54,4
55,5
56,4
57,5
58,3
59,5
60,4
61,4
62,3
63,4
64,5
65,6
66,4
67,4
68,4
69,4
70,4
71,4
72,5
73,4
74,4
75,4
76,6
77,4
78,5
79,4
80,5
81,5
82,3
83,3
84,4
85,4
86,4
87,4
88,5
89,4
90,5
91,5
92,5
93,4
94,4
95,4
96,4
97,4
98,5
99,4
100,4
101,5
102,5
103,4
104,2
105,3
106,5
107,3
108,4
109,4
110,4
111,5
112,4
113,5
114,5
115,3
116,5
117,3
118,5
119,4
120,4
121,5
122,5
123,5
124,3
125,3
126,5
127,4
128,5
129,4
130,3
131,4
132,5
133,4
134,4
135,4
136,4
137,4
138,4
139,5
140,4
141,3
142,5
143,5
144,3
145,4
146,4
147,5
148,4
149,5
150,3
151,4
152,4
153,5
154,4
155,4
156,4
157,4
158,3
159,5
160,4
161,5
162,4
163,3
164,4
165,4
166,4
167,4
168,4
169,4
170,4
171,3
172,5
173,4
174,4
175,3
176,5
177,5
178,4
179,3
180,4
181,4
182,4
183,4
184,3
185,3
186,4
187,4
188,4
189,6
190,3
191,4
192,5
193,3
194,4
195,4
196,5
197,4
198,4
199,5
