,pca_variance_class
0,0.40284045915200445
1,0.3529969152124757
2,0.37754893247558013
3,0.39525632132399313
4,0.37678792071567146
5,0.3868691218091065
6,0.39876668232808393
7,0.35947090891150707
8,0.3866548515684571
9,0.3949042482428247
