,pca_variance_class
0,0.9138345341570968
1,0.9038143788308145
2,0.9051687847733579
3,0.9119798534811546
4,0.9167942905462578
5,0.9119382365461672
6,0.9087699976513919
7,0.9093340727412154
8,0.9096413267944875
9,0.9048976329274065
