,number_pca_components_class
0,17
1,17
2,25
3,29
4,25
5,31
6,34
7,33
8,28
9,29
10,30
11,33
12,24
13,17
14,27
15,34
16,35
17,35
18,26
19,30
20,28
21,31
22,26
23,12
24,32
25,32
26,33
27,36
28,32
29,34
30,31
31,29
32,33
33,32
34,27
35,31
36,25
37,26
38,27
39,27
40,34
41,33
42,32
43,29
44,19
45,17
46,32
47,35
48,34
49,33
50,30
51,30
52,26
53,35
54,34
55,30
56,30
57,29
58,30
59,37
60,26
61,27
62,32
63,35
64,37
65,30
66,33
67,41
68,28
69,34
70,23
71,29
72,36
73,36
74,32
75,36
76,42
77,32
78,27
79,40
80,40
81,25
82,22
83,31
84,31
85,33
86,30
87,34
88,41
89,37
90,21
91,28
92,37
93,23
94,22
95,35
96,31
97,32
98,33
99,40
100,37
101,29
102,39
103,23
104,34
105,31
106,36
107,27
108,29
109,35
110,34
111,19
112,25
113,36
114,32
115,21
116,25
117,38
118,27
119,32
120,33
121,26
122,39
123,31
124,19
125,36
126,24
127,37
128,25
129,34
130,36
131,37
132,33
133,19
134,34
135,36
136,33
137,34
138,29
139,38
140,30
141,36
142,35
143,27
144,38
145,22
146,23
147,37
148,32
149,39
150,37
151,35
152,31
153,21
154,25
155,38
156,38
157,31
158,40
159,39
160,40
161,36
162,30
163,31
164,28
165,27
166,16
167,27
168,40
169,29
170,29
171,35
172,37
173,29
174,35
175,39
176,26
177,26
178,23
179,33
180,32
181,28
182,25
183,28
184,17
185,36
186,14
187,17
188,30
189,22
190,27
191,15
192,16
193,25
194,24
195,31
196,27
197,30
198,25
199,27
