,number_pca_components_class
0,23
1,27
2,33
3,32
4,29
5,36
6,39
7,38
8,30
9,34
10,35
11,37
12,31
13,23
14,35
15,36
16,39
17,38
18,33
19,34
20,33
21,34
22,31
23,23
24,36
25,38
26,38
27,39
28,36
29,35
30,34
31,35
32,35
33,37
34,35
35,34
36,30
37,32
38,34
39,33
40,36
41,36
42,34
43,34
44,25
45,28
46,36
47,37
48,38
49,33
50,35
51,35
52,31
53,38
54,36
55,34
56,35
57,33
58,33
59,38
60,28
61,34
62,31
63,37
64,38
65,32
66,35
67,41
68,33
69,36
70,31
71,34
72,37
73,38
74,38
75,35
76,43
77,33
78,33
79,41
80,40
81,31
82,30
83,34
84,34
85,36
86,32
87,33
88,40
89,40
90,29
91,36
92,37
93,29
94,26
95,35
96,34
97,33
98,37
99,39
100,36
101,33
102,41
103,29
104,36
105,35
106,38
107,31
108,31
109,36
110,32
111,26
112,29
113,37
114,34
115,27
116,30
117,38
118,33
119,37
120,34
121,29
122,38
123,35
124,26
125,36
126,30
127,37
128,28
129,37
130,37
131,37
132,36
133,24
134,36
135,37
136,36
137,35
138,33
139,37
140,32
141,35
142,35
143,31
144,39
145,25
146,28
147,36
148,35
149,40
150,38
151,34
152,35
153,28
154,29
155,36
156,38
157,31
158,41
159,39
160,42
161,39
162,33
163,34
164,32
165,30
166,23
167,31
168,41
169,35
170,32
171,37
172,37
173,30
174,37
175,40
176,31
177,33
178,30
179,36
180,34
181,33
182,33
183,34
184,26
185,40
186,25
187,28
188,34
189,31
190,34
191,28
192,29
193,31
194,28
195,34
196,36
197,32
198,31
199,33
