,number_pca_components_class
0,4
1,6
2,6
3,6
4,5
5,4
6,6
7,6
8,6
9,6
10,6
11,5
12,5
13,5
14,6
15,6
16,5
17,4
18,6
19,6
20,6
21,6
22,5
23,6
24,4
25,6
26,6
27,5
28,4
29,6
30,6
31,6
32,5
33,6
34,5
35,4
36,4
37,6
38,6
39,4
40,5
41,6
42,6
43,5
44,6
45,5
46,6
47,4
48,5
49,5
50,6
51,5
52,5
53,6
54,5
55,6
56,5
57,6
58,4
59,6
60,4
61,6
62,3
63,6
64,6
65,6
66,6
67,6
68,5
69,5
70,4
71,4
72,6
73,5
74,6
75,6
76,5
77,6
78,6
79,6
80,6
81,6
82,4
83,6
84,6
85,5
86,5
87,6
88,5
89,4
90,5
91,5
92,6
93,6
94,6
95,4
96,6
97,4
98,6
99,6
100,5
101,6
102,5
103,5
104,3
105,3
106,5
107,4
108,4
109,4
110,4
111,6
112,6
113,5
114,5
115,4
116,6
117,6
118,6
119,6
120,6
121,6
122,6
123,5
124,3
125,3
126,6
127,6
128,4
129,5
130,3
131,5
132,4
133,6
134,5
135,6
136,5
137,5
138,5
139,6
140,4
141,6
142,6
143,4
144,4
145,6
146,6
147,5
148,4
149,6
150,4
151,5
152,4
153,5
154,5
155,6
156,5
157,6
158,4
159,6
160,6
161,6
162,5
163,6
164,6
165,5
166,5
167,6
168,6
169,4
170,6
171,4
172,6
173,5
174,6
175,5
176,5
177,6
178,6
179,3
180,4
181,6
182,6
183,6
184,4
185,6
186,5
187,6
188,5
189,6
190,4
191,4
192,6
193,4
194,5
195,6
196,6
197,6
198,6
199,4
