,number_pca_components_class
0,5
1,4
2,4
3,5
4,5
5,4
6,4
7,5
8,5
9,5
10,5
11,5
12,4
13,3
14,5
15,6
16,5
17,5
18,5
19,5
20,5
21,6
22,5
23,3
24,5
25,6
26,5
27,6
28,5
29,5
30,5
31,5
32,6
33,5
34,4
35,5
36,5
37,5
38,5
39,5
40,5
41,5
42,5
43,5
44,5
45,5
46,5
47,6
48,4
49,4
50,5
51,5
52,4
53,5
54,5
55,5
56,5
57,4
58,5
59,6
60,5
61,4
62,5
63,5
64,6
65,4
66,6
67,5
68,5
69,5
70,5
71,6
72,6
73,5
74,5
75,5
76,5
77,5
78,4
79,5
80,6
81,5
82,4
83,5
84,5
85,5
86,6
87,5
88,5
89,4
90,6
91,5
92,5
93,4
94,6
95,5
96,5
97,6
98,4
99,5
100,5
101,5
102,6
103,5
104,5
105,4
106,5
107,5
108,5
109,5
110,5
111,5
112,5
113,5
114,4
115,5
116,5
117,5
118,5
119,4
120,4
121,5
122,6
123,5
124,5
125,5
126,5
127,6
128,5
129,5
130,6
131,6
132,5
133,5
134,6
135,5
136,5
137,5
138,5
139,5
140,5
141,6
142,4
143,4
144,5
145,5
146,5
147,5
148,4
149,5
150,5
151,6
152,5
153,6
154,5
155,5
156,5
157,5
158,5
159,5
160,6
161,5
162,5
163,5
164,5
165,5
166,5
167,5
168,5
169,5
170,5
171,5
172,6
173,5
174,6
175,5
176,5
177,5
178,4
179,5
180,6
181,5
182,4
183,5
184,6
185,5
186,5
187,5
188,5
189,6
190,4
191,4
192,5
193,5
194,5
195,5
196,5
197,5
198,5
199,5
