,number_pca_components_class
0,4
1,6
2,5
3,7
4,6
5,6
6,7
7,6
8,6
9,7
10,7
11,7
12,6
13,6
14,6
15,7
16,7
17,5
18,5
19,6
20,6
21,7
22,6
23,7
24,5
25,6
26,6
27,7
28,5
29,7
30,6
31,7
32,7
33,6
34,6
35,5
36,5
37,6
38,7
39,6
40,6
41,7
42,7
43,5
44,7
45,6
46,7
47,5
48,7
49,6
50,6
51,6
52,7
53,7
54,6
55,6
56,6
57,7
58,4
59,7
60,5
61,6
62,3
63,5
64,7
65,7
66,6
67,5
68,6
69,6
70,5
71,5
72,6
73,5
74,7
75,6
76,7
77,7
78,7
79,7
80,7
81,8
82,4
83,6
84,7
85,7
86,7
87,7
88,7
89,5
90,7
91,6
92,7
93,6
94,7
95,4
96,6
97,5
98,7
99,7
100,6
101,6
102,7
103,6
104,4
105,3
106,6
107,4
108,5
109,5
110,5
111,7
112,7
113,7
114,6
115,4
116,8
117,6
118,7
119,6
120,7
121,7
122,6
123,7
124,3
125,4
126,7
127,7
128,6
129,6
130,4
131,6
132,6
133,7
134,5
135,7
136,7
137,6
138,6
139,8
140,5
141,6
142,6
143,6
144,5
145,5
146,6
147,7
148,5
149,6
150,4
151,6
152,5
153,7
154,6
155,6
156,7
157,7
158,4
159,7
160,5
161,7
162,6
163,5
164,7
165,6
166,7
167,5
168,7
169,5
170,5
171,4
172,6
173,6
174,7
175,5
176,6
177,6
178,7
179,4
180,6
181,7
182,6
183,7
184,4
185,5
186,5
187,7
188,6
189,7
190,4
191,6
192,7
193,5
194,6
195,6
196,8
197,7
198,7
199,6
