,pca_variance_class
0,0.32544742329763166
1,0.3166562483374703
2,0.316130080039749
3,0.3087562111955255
4,0.31638661436818155
5,0.3109427171986126
6,0.30972608623266573
7,0.3175287000861008
8,0.32401792393654805
9,0.31417045671228244
