,number_pca_components_class
0,165
1,113
2,143
3,149
4,132
5,199
6,175
7,176
8,142
9,147
10,176
11,162
12,121
13,137
14,155
15,197
16,198
17,196
18,180
19,166
20,128
21,162
22,127
23,113
24,194
25,181
26,188
27,180
28,147
29,173
30,195
31,186
32,192
33,172
34,140
35,121
36,160
37,165
38,172
39,162
40,191
41,185
42,181
43,169
44,111
45,140
46,161
47,196
48,156
49,138
50,108
51,123
52,125
53,146
54,165
55,125
56,124
57,110
58,143
59,221
60,175
61,165
62,184
63,217
64,215
65,191
66,155
67,226
68,157
69,201
70,121
71,151
72,221
73,227
74,180
75,206
76,231
77,211
78,137
79,229
80,253
81,105
82,151
83,215
84,136
85,182
86,182
87,164
88,226
89,203
90,194
91,148
92,203
93,141
94,111
95,166
96,158
97,184
98,190
99,227
100,228
101,167
102,216
103,115
104,183
105,166
106,213
107,142
108,168
109,206
110,194
111,129
112,185
113,220
114,177
115,127
116,138
117,196
118,119
119,181
120,213
121,139
122,212
123,203
124,108
125,214
126,137
127,197
128,157
129,164
130,229
131,234
132,182
133,92
134,194
135,232
136,195
137,179
138,214
139,214
140,183
141,204
142,221
143,121
144,227
145,109
146,160
147,212
148,167
149,233
150,217
151,198
152,171
153,128
154,124
155,186
156,210
157,134
158,214
159,232
160,221
161,227
162,128
163,204
164,142
165,93
166,87
167,165
168,237
169,181
170,119
171,175
172,226
173,132
174,178
175,236
176,142
177,142
178,121
179,198
180,208
181,169
182,154
183,153
184,166
185,196
186,161
187,153
188,195
189,178
190,157
191,97
192,120
193,148
194,113
195,134
196,155
197,158
198,133
199,168
